,3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,12Y,14Y,16Y,18Y,20Y,22Y,24Y,26Y,28Y,30Y
2005-01-07,2.2669004431058437,2.206130911232052,2.1450224701287666,2.2348018394529743,2.441880276402404,2.6765809838185515,2.9086989236168277,3.126757022362865,3.3259019644689864,3.504060650910771,3.6605677696496683,3.795605212310989,4.004663833665654,4.141185483298522,4.217782444999427,4.2472811766515015,4.241332702814297,4.2097966133786855,4.160615965004504,4.099957653320491,4.032467886951258,3.9615549436686175
2005-01-14,2.259852691903353,2.20316812273702,2.146992056403497,2.2371887687449834,2.4388985582689386,2.6661680155608254,2.8902549705561658,3.1003601459774686,3.2919822458764068,3.4632376039030284,3.6135568674870675,3.7431590203684597,3.9435725393706393,4.074159021133962,4.1470910178757965,4.174722884078328,4.168270109310412,4.137221863456235,4.089222178278445,4.030205462193857,3.9646424818828194,3.8958125316348635
2005-01-21,2.255324853935297,2.203303853028836,2.15608537616519,2.256887018111053,2.4622623231186656,2.689460419049233,2.911416916410504,3.1182806181716716,3.306133819238182,3.4734656954399004,3.619945335314741,3.7459398990606956,3.940136372441342,4.06598994387721,4.1355920466101015,4.161081596739179,4.153425549437361,4.121879400309037,4.0738878525618505,4.0152250979914585,3.9502384894871567,3.8821154939405997
2005-01-28,2.238115985430153,2.1893421033565654,2.1470736017836405,2.250994380961979,2.454594537902327,2.6779382783849344,2.8951764669584623,3.0970626369248135,3.280016816842893,3.4427262174775564,3.5849743890825985,3.7071886918156296,3.895247653627926,4.016775084999559,4.083616413271849,4.107608150891531,4.0994228600651015,4.068058564969595,4.020748676950416,3.9631014270956784,3.8993381426034146,3.8325533195526997
2005-02-04,2.2231402518236068,2.1860077382975405,2.1621972404996406,2.2807215691353298,2.4820013706054382,2.6953183602879824,2.899000708950254,3.0859637133637596,3.253870966450017,3.4021567424518597,3.531048663048562,3.641219899491233,3.8094891258295203,3.9168142195975704,3.9743453348875453,3.9930026485308416,3.9825474927198288,3.9511733993724705,3.9054502024644946,3.85046327841792,3.7900360722647286,3.726969111282603
2005-02-11,2.2218786430439788,2.180582140802986,2.147238777613929,2.251520611121795,2.4448524099079973,2.654192174952573,2.8563809809152243,3.043410684342102,3.2123404556827966,3.362199137018577,3.49294149191281,3.605058971109502,3.777079259692379,3.8876179650331006,3.9476957331691818,3.9682679284222773,3.9591957621630174,3.9287878533176346,3.8837213820689938,3.82917226539411,3.7690356684657123,3.7061663350492333
2005-02-18,2.2281002894119615,2.1941635578875207,2.1855967730011874,2.339068809602628,2.569603430343902,2.805829912941737,3.027253427580508,3.227917472886616,3.406383135577543,3.5627686421911395,3.6978175925691117,3.8125941230246534,3.986551868506312,4.096195824530324,4.153769326889049,4.170927126338389,4.1579378482374185,4.123350140029242,4.073983893344922,4.015100953237786,3.95064934371269,3.8835174379216655
2005-02-25,2.2491962370823275,2.2147496096086905,2.2079349276753217,2.369047328813718,2.607974379167269,2.851883764281883,3.080033723957518,3.2864904149239034,3.469897958260683,3.6304637640689466,3.769013559301912,3.88668500813799,4.064873704350934,4.177047998038186,4.235842937762684,4.253240483035283,4.2397757019981315,4.204208248956077,4.153520933400361,4.09309862308173,4.026980406831079,3.9581207996376473
2005-03-04,2.236971992310634,2.1915615860718187,2.1649435685664384,2.30428664454441,2.5372671048051902,2.7834705605543997,3.018309174121104,3.233708923057201,3.4270137440622794,3.5976117221349284,3.7458134351370322,3.872444266480436,4.0658732002379105,4.189487109923012,4.256219720964016,4.278629670880142,4.267882268491798,4.233316820714554,4.182404908009315,4.120921635226932,4.053205508980394,3.9824333738432047
2005-03-11,2.2412030004401013,2.192431861213922,2.1632553358373867,2.3067342660724153,2.5484126559800924,2.804385008868484,3.04887587595995,3.2733351475211,3.4748994739897476,3.652871421389706,3.807540294782567,3.9397481590254992,4.141837554932502,4.2711954893102115,4.341300541398909,4.365238816257435,4.3546397918887845,4.319227450396006,4.266779051024127,4.203304980909141,4.133320164223521,4.0601306581147005
