,3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,12Y,14Y,16Y,18Y,20Y,22Y,24Y,26Y,28Y,30Y
2005-01-03,2.3405836807195293,2.270953931734152,2.194658703007361,2.264641115566915,2.463471764580267,2.6970119671200843,2.9319813018284373,3.1550835181784915,3.360374494702975,3.545096374030022,3.708140224437541,3.8494000244856084,4.069313566079621,4.214132503037819,4.296472116280539,4.329469438813484,4.3251966511638145,4.293939309015208,4.244020567743217,4.181922698635787,4.112540822196645,4.039472148097219
2005-01-04,2.2936559923627646,2.2352883450740855,2.1831197852445876,2.2859157809917097,2.500188502580943,2.7390205152267786,2.973303820525823,3.1921997963046085,3.3913208704428026,3.5689301628646692,3.7245922286736644,3.858638295574445,4.065607145295247,4.200144633589828,4.2749495448347625,4.30283668047546,4.295418770247909,4.262516903118018,4.212043466790938,4.150143572570725,4.081449250997167,4.0093604083078
2005-01-05,2.3015346880758334,2.245747587863555,2.1991114322490146,2.3099228012735322,2.5285029849563827,2.7693360683093937,3.0041977520015166,3.2227944755071465,3.421092499653588,3.5975901174804044,3.752008505936435,3.8847818735704696,4.089356164292965,4.2218852171767605,4.295124913845321,4.321855278670637,4.313620013256336,4.280165010285274,4.229334018569427,4.167214841849675,4.098394322519962,4.026238241553924
2005-01-06,2.2806450489883865,2.220083819134434,2.1632674972938855,2.2592518099922008,2.4697657340666765,2.7067693962668145,2.940428504498403,3.159450261092472,3.359150387864622,3.537594344064946,3.694214952209065,3.8292567402339044,4.038127388955125,4.174287934794067,4.250382739264476,4.279248265546487,4.272547722056041,4.2401586343785835,4.190045422592025,4.128396868580354,4.059879552050751,3.9879195332538857
2005-01-07,2.2656748856148674,2.204047274696206,2.144536431180925,2.2356737378211804,2.442749439179248,2.677424862505011,2.909543345576461,3.1275764339831684,3.326673051928101,3.504781546780424,3.6612528749771713,3.7962744230592462,4.0053439506190385,4.141875011763449,4.218414340949746,4.247749858022851,4.24152113511594,4.209594854939598,4.159931089256406,4.0987174204227195,4.030620605866026,3.9590673536126046
2005-01-10,2.2527077036523826,2.1923638634480156,2.136080644642203,2.2321989409189804,2.4421074882473666,2.678251125863121,2.910981556576375,3.1290835746133197,3.3279110939205516,3.505550959976085,3.6614484943670584,3.7958549356289963,4.003724519984617,4.139226158131167,4.214959816594797,4.2437060093675925,4.237071797373764,4.204884461305033,4.155066539663761,4.093773596749638,4.025646861838415,3.9540936784601186
2005-01-11,2.2761307968415085,2.217404056876205,2.161807658588592,2.2550524796579494,2.460362908612976,2.6916426847849815,2.9197070921159884,3.133515125768573,3.3284861974679103,3.5027242976670605,3.6556674669051037,3.7875462004153553,3.9915226276145774,4.124456470590905,4.198676914895458,4.2267182178355505,4.219978602733254,4.1881163135321415,4.138921625423539,4.078449308558157,4.0112654592170225,3.940722531286249
2005-01-12,2.2770761650178355,2.218597320779506,2.163916647983241,2.259094193024552,2.465938570933727,2.6983708054950135,2.927292879316621,3.141736587665811,3.3371764773045562,3.51175728284996,3.6649469783905544,3.79699813072055,4.001158755858025,4.134131421304982,4.208298686284761,4.236228187184426,4.229339697072009,4.197305653050357,4.147925800567648,4.087261291783575,4.019882562430038,3.9491450418352567
2005-01-13,2.2584520775938257,2.196664567727379,2.1350827870450764,2.22034132585833,2.4218732516562866,2.6518603884383856,2.8801060563724836,3.0949618838024326,3.291460742833495,3.4674544444409374,3.6222166086584697,3.7558726288338797,3.9630484575236395,4.098552697309407,4.174701343789696,4.204107116179207,4.19827576925576,4.166972533121115,4.1180814914093755,4.057734054968793,3.990556002992936,3.9199445527064425
2005-01-14,2.2586816993076413,2.2011791068338873,2.1465478056729403,2.238044532273438,2.4397332835400065,2.6669648168101054,2.8910449567639334,3.1011229980639268,3.292698235383881,3.463906699423196,3.6141940962782813,3.743784272030022,3.9442159214469106,4.074819034748122,4.147702136148362,4.175182140666301,4.168463526795143,4.1370424852082675,4.088579684932477,4.029029705043979,3.9628833165119177,3.893437733007097
2005-01-17,2.251657638449589,2.1939827677102506,2.138050181430858,2.2260348710778928,2.4244738803454435,2.6489906748680503,2.8708511663987526,3.079124619670988,3.269236416677054,3.439262527102579,3.588601399227147,3.7174396044229825,3.9168426259057316,4.046905902714456,4.119605861461144,4.147160146773844,4.140697843971256,4.109658170754145,4.061659212258805,4.002624117111862,3.937020756386063,3.8681298829865214
2005-01-18,2.253549769412818,2.199604601667913,2.1509686170153306,2.248183714360667,2.45043743897577,2.6757162328646675,2.896595493475375,3.102904049574371,3.2905416949373403,3.457890746815067,3.6045478689724235,3.73082499660536,3.92573453949646,4.052303685961889,4.122485818593866,4.148362484589177,4.140894046658612,4.109356827204962,4.061228032135069,4.002316608007871,3.9370019444021307,3.868498677107775
2005-01-19,2.243003463191389,2.192175267541255,2.147141543801772,2.244235820194477,2.4419595236099902,2.661183416664665,2.8756078711355686,3.07557445218158,3.2572438898083163,3.419136021129114,3.560915217549316,3.682917529240946,3.871049689978095,3.992991693948446,4.060344732127422,4.084815505650627,4.077019313625393,4.045939109118589,3.998815221924407,3.9412723563450447,3.8775508013774993,3.8107628754477303
2005-01-20,2.254569396902564,2.2037674887179572,2.1611186147703965,2.265609086390744,2.470584749175274,2.696079709379945,2.9157741134348982,3.1201287818437202,3.305434481384244,3.4703240180095998,3.614554763020418,3.7385390921247614,3.9294717622001936,4.052989180376004,4.12100409827634,4.145466837000763,4.137182714546628,4.10528090637281,4.057112436586217,3.998384461558876,3.9333977388125514,3.8653082503085128
