,PC_1,PC_2,PC_3
2005-06-02,-14.537363397444134,-3.1922990359646173,-1.458416325707933
2005-06-03,-14.27256797336925,-3.067640254578275,-1.4661023206146835
2005-06-06,-14.397171420676194,-3.117519250019308,-1.4336516230851974
2005-06-07,-14.158900012097915,-3.021721119484213,-1.4359051064872714
2005-06-08,-14.015351911892378,-2.9883193965637664,-1.4442232592191466
2005-06-09,-14.100780008657745,-2.9941376851780155,-1.4043201700359853
2005-06-10,-14.122596336606549,-2.973866940621831,-1.3725489060119946
2005-06-13,-14.244942242595991,-3.0752133197301244,-1.4087852533500596
2005-06-14,-14.284354558937903,-3.097292613128435,-1.4115755730753812
2005-06-15,-14.659116493053393,-3.2381718231356764,-1.4068051333710718
2005-06-16,-14.817721577246525,-3.261665144830352,-1.3396281053447539
2005-06-17,-14.695414280120934,-3.199141837831391,-1.3263241207907739
2005-06-20,-14.724626785316673,-3.2713710530848688,-1.3593755892436976
2005-06-21,-14.339566822739041,-3.188074756572293,-1.3993827408756356
2005-06-22,-14.030510421059565,-3.0624091084129486,-1.3955396008030916
2005-06-23,-14.084673993573485,-3.086131724024643,-1.4061833177449121
2005-06-24,-14.001234454873636,-3.029476767559175,-1.3993553170724435
2005-06-27,-13.934331068205191,-3.0096152008706865,-1.4123932922084226
2005-06-28,-14.125058194429078,-3.0886039399791403,-1.4366204531804643
2005-06-29,-14.046984426190294,-3.0804790506395787,-1.4688541483994961
2005-06-30,-14.094095214535116,-3.078730868327339,-1.4469293492575745
2005-07-01,-14.05351353856402,-3.0233350528964094,-1.4182059999994912
2005-07-04,-14.229396699785125,-3.0288520808554082,-1.3930237700417116
2005-07-05,-14.427679897757983,-3.0511203936759776,-1.3425136117692515
2005-07-06,-14.429066905990007,-3.044051734966529,-1.3294178323165076
2005-07-07,-14.322815663867583,-3.0882028913993316,-1.3981477118921743
2005-07-08,-14.247631851476331,-3.0026922060282333,-1.3722989947116562
2005-07-11,-14.43677942894406,-3.070369093192323,-1.4188084803726004
2005-07-12,-14.483578706897829,-3.078634283151354,-1.4131793109757593
2005-07-13,-14.58637526026272,-3.115161959983827,-1.4140048084868386
2005-07-14,-14.74234728172857,-3.1798338663892403,-1.4106956778774071
2005-07-15,-14.752497538159703,-3.1529752124119197,-1.3954443609196647
2005-07-18,-14.606683612858513,-3.0968461996282586,-1.4019895827526851
2005-07-19,-14.68968966123117,-3.1231722813811773,-1.3845047032764248
2005-07-20,-14.736763373743312,-3.115280915869345,-1.334495664734255
2005-07-21,-14.694316003814755,-3.1402465442725758,-1.4035227147266907
2005-07-22,-14.52983591166943,-3.0815130423714194,-1.4067227965498332
2005-07-25,-14.487671018474446,-3.0513181315436384,-1.4016322819828022
2005-07-26,-14.558162528834309,-3.0420274251454282,-1.3846959880654426
2005-07-27,-14.486358399179776,-3.0090310745846907,-1.3925540279666557
2005-07-28,-14.518336618889185,-3.0006398187682652,-1.3777508438617139
2005-07-29,-14.533474286817148,-2.9943884406750074,-1.3723128288140432
2005-08-01,-14.730312534153791,-3.0312345299402645,-1.341049854111564
2005-08-02,-14.72414005894984,-3.0458561043049763,-1.3295518583371706
2005-08-03,-14.888972787898963,-3.086377450793898,-1.2971737097243716
2005-08-04,-14.850739154591071,-3.058871176737524,-1.2918694783567486
2005-08-05,-15.03935092260405,-3.1077882948487963,-1.2600223134982063
2005-08-08,-15.032334725237579,-3.092540693622745,-1.239334464375328
2005-08-09,-14.971095808524012,-3.0466610730338237,-1.2282443024455678
2005-08-10,-14.894163911190512,-3.010915514098718,-1.2325692877708723
2005-08-11,-14.898732554550007,-3.032730465428011,-1.2402795420945076
2005-08-12,-14.771240875026955,-3.0300636237723464,-1.2889362230069326
2005-08-15,-14.652934471113277,-2.9989626967225376,-1.3072824193267745
2005-08-16,-14.57153286564014,-2.9925241997163043,-1.3395470372184626
2005-08-17,-14.479126018926848,-2.96123547259258,-1.3490782232806557
2005-08-18,-14.400678638296721,-2.939144507895558,-1.3516476690779635
2005-08-19,-14.372277491099336,-2.9112345869607448,-1.338204178201558
2005-08-22,-14.429232639131758,-2.9315004847215267,-1.3354088727411488
2005-08-23,-14.330964482149962,-2.8643816061270684,-1.327649034532441
2005-08-24,-14.276431257539034,-2.828254804479905,-1.3212715628505416
2005-08-25,-14.194534530074462,-2.8097743564528592,-1.3343060564659286
2005-08-26,-14.19953858265312,-2.7846270226005236,-1.3216255891649906
2005-08-29,-14.207730880769143,-2.776131616967916,-1.3115441020799636
2005-08-30,-14.281341814745852,-2.7861349562851228,-1.2926880206715083
2005-08-31,-14.088303796521169,-2.7643087178076917,-1.3651801956612015
2005-09-01,-13.941250826390014,-2.774118711169046,-1.357478329827209
2005-09-02,-13.8586911671159,-2.783440776599398,-1.3850608059223728
2005-09-05,-13.807135172910888,-2.765682438202949,-1.383094775196989
2005-09-06,-13.901413438862669,-2.7690889281407562,-1.3543237865812752
2005-09-07,-13.933440668120387,-2.771996381577183,-1.347877985924406
2005-09-08,-13.88174920664791,-2.7507558197435675,-1.364222328678763
2005-09-09,-13.82666931298422,-2.6985304135310444,-1.3581348924181214
2005-09-12,-14.07723640327643,-2.7767092115334746,-1.3361894837622632
2005-09-13,-14.09323586565003,-2.795593968189605,-1.3699992168165551
2005-09-14,-14.006966570995521,-2.7315638276186087,-1.350536446069703
2005-09-15,-14.115893653881162,-2.7484622493163777,-1.3240807913552226
2005-09-16,-14.207257842751218,-2.7763000273954224,-1.3127336049539138
2005-09-19,-14.153844252487993,-2.7629080387202603,-1.3176715538186001
2005-09-20,-13.980224638854457,-2.696727204200905,-1.3185275760152955
2005-09-21,-13.792702357901916,-2.6033784852447086,-1.29928462402831
2005-09-22,-13.799673772860254,-2.6208234990307884,-1.3125758212770309
2005-09-23,-13.903717124541586,-2.59628285175268,-1.262740934641557
2005-09-26,-14.165869498314663,-2.6691938402583073,-1.247321898545203
2005-09-27,-14.156125809082555,-2.6711105185013815,-1.2598352871101286
2005-09-28,-14.226399086900653,-2.6326623112935166,-1.1837994624537167
2005-09-29,-14.271047472234843,-2.569509753499236,-1.1272495370349427
2005-09-30,-14.24423190099461,-2.546549655075125,-1.1160942427149747
2005-10-03,-14.47070493496181,-2.6009210524211226,-1.0519756930554767
2005-10-04,-14.335514726166137,-2.5700803554669736,-1.0969143748094246
2005-10-05,-14.320336491286753,-2.551667179640946,-1.0825970133125353
2005-10-06,-14.391026173676018,-2.5912657582184937,-1.1089986967740604
2005-10-07,-14.446528374749764,-2.5166655290890194,-1.0849637738208164
2005-10-10,-14.358813544861661,-2.489688274640387,-1.0998328014176617
2005-10-11,-14.4027714076434,-2.507330915570611,-1.0617641009649166
2005-10-12,-14.515886766490791,-2.570767144275161,-1.06036965659791
2005-10-13,-14.751671342771742,-2.68061031695749,-1.067294177110406
2005-10-14,-14.74530162986998,-2.6776639723112035,-1.0757115676191797
2005-10-17,-14.825301099321653,-2.638229397107633,-1.0531329723744625
2005-10-18,-14.839578418255428,-2.6478214240781615,-1.0656691653203794
2005-10-19,-14.721716112819268,-2.663577516467964,-1.0893120108986825
2005-10-20,-14.88277175962958,-2.6492650554528474,-1.0760887522833893
2005-10-21,-14.61632496650207,-2.56781541379895,-1.0502251709670931
2005-10-24,-14.593354142370668,-2.571439507989669,-1.0588971309338446
2005-10-25,-14.792699089542852,-2.601754823977015,-1.032174966126321
2005-10-26,-15.189444068566877,-2.650138181534269,-0.98922430113897
2005-10-27,-15.19873031733504,-2.6464572138847435,-1.014681621708719
2005-10-28,-15.235635127465304,-2.5967041142319434,-0.999225416511911
2005-10-31,-15.233691891043268,-2.6025849327450703,-0.9969363994096816
2005-11-01,-15.261948104271292,-2.5574106084349033,-0.9483290119657874
2005-11-02,-15.504793268608536,-2.5790366291871494,-0.9021308140491747
2005-11-03,-15.491516916070346,-2.5968638415038647,-0.9003947885125905
2005-11-04,-15.50001465067378,-2.6283087196039885,-0.9102892662552031
2005-11-07,-15.622850277975166,-2.5581256119608384,-0.8640819478687409
2005-11-08,-15.551335494735994,-2.507312430075555,-0.8700899689566233
2005-11-09,-15.672397707977776,-2.490391695167136,-0.849541373604714
2005-11-10,-15.750668613704471,-2.5382006855147177,-0.8382140845795228
2005-11-11,-15.675739417154977,-2.5146808881669442,-0.848998735796998
2005-11-14,-15.640315976073168,-2.4887117989877527,-0.8772121247528105
2005-11-15,-15.789592011314781,-2.543882811261442,-0.8793281319082547
2005-11-16,-15.4434572179843,-2.4751720838846127,-0.9585479211940067
2005-11-17,-15.535268460758106,-2.450665090448657,-0.929088265058991
2005-11-18,-15.822321165399899,-2.3391976482458956,-0.861346269535937
2005-11-21,-15.835441826913042,-2.335949161912884,-0.875857120338425
2005-11-22,-15.729909368670688,-2.3257478903902324,-0.9068891976427881
2005-11-23,-15.616507293731065,-2.301449257203993,-0.9417812774081888
2005-11-24,-15.33081982078629,-2.261603920914668,-1.0316396654299425
2005-11-25,-15.390831967846735,-2.261953035328058,-1.0042985579536663
2005-11-28,-15.456332584530802,-2.233486334628602,-0.9885744480140742
2005-11-29,-15.451827139652362,-2.235017306972688,-0.9852955558169608
2005-11-30,-15.573509099877718,-2.2377138156395997,-0.9556056265630946
2005-12-01,-15.281955418774086,-2.220656928099685,-1.0126932278460452
2005-12-02,-15.37813624566359,-2.2769815425235214,-1.000674195769903
2005-12-05,-15.388427290462394,-2.272930688794191,-0.9925343736550939
2005-12-06,-15.297125360859095,-2.2445688517898814,-1.0161753672380875
2005-12-07,-15.260753640485005,-2.2021389911088707,-1.00026229852189
2005-12-08,-15.295749746836089,-2.201239953547132,-0.9968706545653678
2005-12-09,-15.481975996374123,-2.1983807257635464,-0.9477675178366243
2005-12-12,-15.45032674411681,-2.171439483097416,-0.9310114059516037
2005-12-13,-15.384467547242988,-2.1136658880652064,-0.9136807759707203
2005-12-14,-15.285769041566216,-2.0593020997884985,-0.9396589873414538
2005-12-15,-15.291757206242085,-2.0328099040021845,-0.9324624193998974
2005-12-16,-15.173844476896624,-1.9621658144662946,-0.9243820052248691
2005-12-19,-15.184839447021504,-1.9439264480476552,-0.901299589025735
2005-12-20,-15.222724050565072,-1.930531534686804,-0.867713290049139
2005-12-21,-15.328052794515676,-1.918009019074063,-0.8295980369578454
2005-12-22,-15.309658864416244,-1.8858937466793133,-0.8067056365656727
2005-12-23,-15.273664084437993,-1.8493123604606025,-0.764955277818007
2005-12-27,-15.195078408435947,-1.8375466091527848,-0.8214944809685479
2005-12-28,-15.038931138812554,-1.7970611775829197,-0.8398468433434834
2005-12-29,-15.093820690875473,-1.7959010878718988,-0.8010546111854486
2005-12-30,-14.897665558763983,-1.8080289301803227,-1.0131472660482346
2006-01-02,-15.44258714607051,-2.0049157974097667,-0.9131712914535528
2006-01-03,-15.427366496106307,-1.9995668025638955,-0.908753580757012
2006-01-04,-15.013702681561155,-1.8744511345136314,-0.8903504447204909
2006-01-05,-14.878613389300366,-1.839059246735638,-0.9035524163816487
2006-01-06,-14.866472840295655,-1.8244491239542682,-0.8838935939695638
2006-01-09,-14.765147291707851,-1.7474349133577465,-0.8559335189553308
2006-01-10,-14.859883121333601,-1.7247857693307604,-0.8271166143704892
2006-01-11,-14.944463280485088,-1.6936967028635703,-0.7993326518620615
2006-01-12,-14.834443700524428,-1.6938664347373988,-0.8255490151133255
2006-01-13,-14.815449167983386,-1.6942196808353513,-0.8276791551072535
2006-01-16,-14.862874886886372,-1.7192678745133416,-0.8435371853936015
2006-01-17,-14.834207272523928,-1.7317924730815855,-0.8574106734789008
2006-01-18,-14.90744078594998,-1.689510234870851,-0.8011448513221248
2006-01-19,-15.188121771103322,-1.773443376617509,-0.7958182457828905
2006-01-20,-15.20354460709562,-1.7772815391492691,-0.7986475319395259
2006-01-23,-15.341037708250475,-1.8308938621345647,-0.7883272858170861
2006-01-24,-15.331216493156818,-1.837897895659137,-0.7842424572679366
2006-01-25,-15.44615085681956,-1.8697018979167064,-0.7770296976808244
2006-01-26,-15.60846069230303,-1.9859268546300244,-0.8278979604405701
2006-01-27,-15.698667870011024,-1.9901276916007675,-0.8055086304029195
2006-01-30,-15.755241812677093,-1.9493741317262456,-0.7763972581423685
2006-01-31,-15.758549168883984,-1.9388067776706792,-0.770923347959725
2006-02-01,-15.791665266864515,-1.9407202127230816,-0.7480570144329819
2006-02-02,-15.927670305451175,-1.959371271633222,-0.6875424559208608
2006-02-03,-15.866133170845956,-1.9536240541139038,-0.7137794125256808
2006-02-06,-15.707678395823121,-1.9117799506023347,-0.7521658190674394
2006-02-07,-15.738955442339105,-1.9507969307774813,-0.782734762363923
2006-02-08,-15.829576617136585,-1.9832031666876633,-0.7682049940997447
2006-02-09,-15.827945560110823,-1.9639498025788829,-0.7604973453784755
2006-02-10,-15.595269195062063,-1.8863590656119982,-0.795487058833947
2006-02-13,-15.766197036407993,-1.9414611354886053,-0.7783273789933177
2006-02-14,-15.834923014697331,-1.979030236266604,-0.7883614139434046
2006-02-15,-15.80634323355395,-1.9760979562992427,-0.7590090171107332
2006-02-16,-15.88388986857889,-1.998867838504589,-0.8074857003212358
2006-02-17,-15.749635104989729,-1.971540458840861,-0.8338281220497646
2006-02-20,-15.609037814886964,-1.9270319694535398,-0.8605473336241832
2006-02-21,-15.698781914014386,-1.9102311043601654,-0.8406218411786723
2006-02-22,-15.590974520659577,-1.8283694639159156,-0.8256921799419676
2006-02-23,-15.730034308083813,-1.8197310542828864,-0.7922308033731066
2006-02-24,-15.819714228488158,-1.8458631260990166,-0.7834409068056659
2006-02-27,-15.89690510568322,-1.8327404953580875,-0.7554827228337861
2006-02-28,-15.874000962492318,-1.8056644297264572,-0.7496473513304174
2006-03-01,-15.898715899211345,-1.7772339477411245,-0.7429601041658848
2006-03-02,-16.099810640959056,-1.8010271692503117,-0.6877837285895821
2006-03-03,-16.225477775018575,-1.7913628644622923,-0.6412676863332519
2006-03-06,-16.216386319332567,-1.788543726142413,-0.6503886704277857
2006-03-07,-16.251216669402627,-1.7997980307617203,-0.6416320255722882
2006-03-08,-16.411958091124706,-1.8826346935803855,-0.6716915391330861
2006-03-09,-16.479986097526186,-1.9346589447313898,-0.6998986012808708
2006-03-10,-16.658613486699057,-2.008707842515316,-0.7103372987352784
2006-03-13,-16.678534297800198,-1.9892457538623325,-0.6931282103447697
2006-03-14,-16.52853612606516,-1.9593937267101955,-0.7233221728458914
2006-03-15,-16.558236630711402,-1.9212548669398979,-0.6818265821222306
2006-03-16,-16.58984328025163,-1.8960334798878598,-0.6617436791644654
2006-03-17,-16.679187808538956,-1.8764034022196587,-0.6249076506864342
2006-03-20,-16.565260423193948,-1.8376865675478062,-0.6665612870775651
2006-03-21,-16.641901700517174,-1.8544058427740693,-0.6691143734312979
2006-03-22,-16.489350188937724,-1.798561746425161,-0.6843737304452097
2006-03-23,-16.541300354904152,-1.8347270341062263,-0.7042338712456067
2006-03-24,-16.569700492080614,-1.8454425848170226,-0.703841646803929
2006-03-27,-16.473464276133207,-1.8269541578529,-0.7369242885285909
2006-03-28,-16.82896828923741,-1.8375666836144036,-0.6621279941837935
2006-03-29,-16.972825710189333,-1.8616666768261294,-0.6646066776309391
2006-03-30,-17.094214287343835,-1.8828044448067462,-0.6511789306872436
2006-03-31,-17.110842741437914,-1.8901753451710295,-0.6590118574402438
2006-04-03,-17.322207668821136,-1.924165724706275,-0.6040483999991012
2006-04-04,-17.30649032009094,-1.9499466455716876,-0.6413207701352732
2006-04-05,-17.37133989189758,-2.0225162000248837,-0.7137103264148679
2006-04-06,-17.412860730578636,-2.255625711093001,-0.7463377010635429
2006-04-07,-17.630820097730563,-2.3896440568221538,-0.7812965806268847
2006-04-10,-17.591288759527682,-2.320291122198699,-0.7378971944276409
2006-04-11,-17.466956590237032,-2.2405188238246283,-0.7316983290176386
2006-04-12,-17.41605630981068,-2.217788796156875,-0.69759725893159
2006-04-13,-17.75816399940986,-2.3319877782781395,-0.6723993685317534
2006-04-18,-17.743608043683114,-2.3419557794091035,-0.6515768682999898
2006-04-19,-17.733033300413503,-2.3416516829741925,-0.6659628557242274
2006-04-20,-17.70337786888787,-2.3190878388718863,-0.6832676670323192
2006-04-21,-17.666849000871075,-2.3134351485615303,-0.6940365320439832
2006-04-24,-17.722894455463308,-2.322180066125676,-0.682619266294925
2006-04-25,-17.97536857273076,-2.3268218621445693,-0.5756507245917601
2006-04-26,-18.029667456022736,-2.2499879159401126,-0.5533643696827913
2006-04-27,-18.017575228530514,-2.237905856942979,-0.5993667128232949
2006-04-28,-17.85066490102252,-2.1369109430937123,-0.5792860214760143
2006-05-02,-17.922884420043477,-2.176965629104181,-0.6131196658773522
2006-05-03,-17.951975394938902,-2.23234551509145,-0.6191542663701882
2006-05-04,-18.048721431644815,-2.2363023207147554,-0.599469459346586
2006-05-05,-17.961567227969727,-2.2272763115517806,-0.668069985842506
2006-05-08,-17.98558347604523,-2.2144048595942434,-0.6480744796488674
2006-05-09,-18.07535145531912,-2.1977520961917096,-0.6356342935099487
2006-05-10,-17.988735938951596,-2.191553199534134,-0.6610219123839606
2006-05-11,-18.225198189732215,-2.266489357348632,-0.6478476300934356
2006-05-12,-18.17268058908293,-2.2841274992177754,-0.6926842307496837
2006-05-15,-18.161377821692618,-2.380909104617018,-0.7743315305058167
2006-05-16,-17.994480069485206,-2.329936931397081,-0.7899162507808358
2006-05-17,-18.213268479855685,-2.4192109457891444,-0.8351736667975175
2006-05-18,-18.076926483017715,-2.3998927643002235,-0.8823814100828905
2006-05-19,-17.95765892536623,-2.3295658175292324,-0.8796988128693274
2006-05-22,-17.68701541811705,-2.25786265003412,-0.911285708541964
2006-05-23,-17.696770945436757,-2.2398746026911622,-0.89138125400961
2006-05-24,-17.563753988418682,-2.1848512067832586,-0.8851443404276623
2006-05-25,-17.534214544673034,-2.1613628668914857,-0.899182712996831
2006-05-26,-17.52694871161868,-2.1492049621436573,-0.8938810693989635
2006-05-29,-17.62879299215044,-2.163400130356291,-0.8874689296945185
2006-05-30,-17.790249556094636,-2.1764631657923745,-0.8703083343135001
2006-05-31,-17.93624818105222,-2.175973418747291,-0.8275593283555656
2006-06-01,-18.02910813112531,-2.1653261884208366,-0.8196356486916204
2006-06-02,-17.79062920309421,-2.0817317965840436,-0.8338018699771161
2006-06-05,-17.82504193913394,-2.0528323161626982,-0.8294353775607647
2006-06-06,-18.069691924113677,-2.1032551312594876,-0.7954421168185116
2006-06-07,-18.15641527608661,-2.127343943173181,-0.8017808643848142
2006-06-08,-18.022716016623743,-2.1629685890337087,-0.8051415755576439
2006-06-09,-17.79064276083085,-2.131656672051415,-0.8606077719232893
2006-06-12,-17.733526618010757,-2.111868796651171,-0.8771015570835594
2006-06-13,-17.62986649310257,-2.0874099716623205,-0.9034984051223717
2006-06-14,-17.661854739763996,-2.0426282125474473,-0.8749102055979572
2006-06-15,-17.873747342705137,-2.081361200112776,-0.8358177908186916
2006-06-16,-17.829640741240286,-2.0772791328915226,-0.8539240982735935
2006-06-19,-17.955034905699065,-2.05488361430701,-0.8220518645028755
2006-06-20,-17.98609706035107,-2.0426348336890063,-0.8019942545174664
2006-06-21,-18.16547789000303,-2.0827196382242272,-0.7788825422591178
2006-06-22,-18.23261406171916,-2.102555805466619,-0.7799021246401024
2006-06-23,-18.396428984420353,-2.1394350714431987,-0.7619539950520624
2006-06-26,-18.470598011295284,-2.1096738701947446,-0.7550775261688866
2006-06-27,-18.501019648939312,-2.0482721369829138,-0.736888044878929
2006-06-28,-18.48925739138857,-2.0500772643639276,-0.7265245434035673
2006-06-29,-18.375181179937634,-2.037671105407358,-0.7449164014431053
2006-06-30,-18.423494372543065,-2.014504196357648,-0.7132286198822633
2006-07-03,-18.409662701769268,-2.0101198042422697,-0.7124642222787178
2006-07-04,-18.373863577995262,-2.0078786071127817,-0.7138008032082853
2006-07-05,-18.575111729624336,-2.0380904703140175,-0.673659779793218
2006-07-06,-18.533216676478308,-1.9796619282708656,-0.689046721636083
2006-07-07,-18.410295150310926,-1.9274414768517973,-0.703820336046513
2006-07-10,-18.43800448056338,-1.9268437141328736,-0.6924327821797174
2006-07-11,-18.38888126948682,-1.943041576373919,-0.7420744040093066
2006-07-12,-18.47460301237696,-1.9609867060425952,-0.7314276377804396
2006-07-13,-18.35029597368326,-1.936985552423919,-0.790317626718266
