,PC_1,PC_2,PC_3
2008-02-27,-19.459197594223053,-1.7969429616697594,-2.096582914471949
2008-02-28,-19.310807135928123,-1.7976867940813106,-2.146585662298413
2008-02-29,-18.882362628350627,-1.8088940004921497,-2.249887260609715
2008-03-03,-18.79744191207266,-1.7611377822623755,-2.3055605322192347
2008-03-04,-18.869823956866448,-1.7182313900613007,-2.308814786017678
2008-03-05,-19.01354375453219,-1.7527795401611417,-2.3048220694305783
2008-03-06,-19.027895978296154,-1.6926343448893533,-2.3302859671254224
2008-03-07,-19.00487886858257,-1.7251413097681945,-2.362010324341497
2008-03-10,-18.909293786369147,-1.764168605766471,-2.415574140250529
2008-03-11,-19.03962751706534,-1.6440600256992772,-2.3531972182844996
2008-03-12,-18.935853364261686,-1.558201463006314,-2.302768613689742
2008-03-13,-18.791345653749048,-1.6245304194184131,-2.382034156271924
2008-03-14,-18.92511229567682,-1.6671297815652957,-2.3790645753342745
2008-03-17,-18.796432215300495,-1.8275075222563206,-2.4450524902264212
2008-03-18,-19.08075989759947,-1.8157122459507904,-2.4023173866076655
2008-03-19,-19.00551114392044,-1.5993291159218705,-2.2403825020096617
2008-03-20,-18.96390808423021,-1.3462212278962207,-2.0401349980926557
2008-03-25,-19.24784350122943,-1.2548949128103972,-1.9258117200358202
2008-03-26,-19.371916696948208,-1.3128803418774744,-1.9729344814977927
2008-03-27,-19.55309927083165,-1.5140817683347814,-2.0412876649315863
2008-03-28,-19.6255341897159,-1.484846793319221,-1.9685004890627733
2008-03-31,-19.53229405253946,-1.4449867951321025,-1.974964270327687
2008-04-01,-19.630880832764266,-1.384506258765825,-1.8866988420583974
2008-04-02,-19.576524045635825,-1.2979747870050238,-1.8397523745402748
2008-04-03,-19.70344157756547,-1.4069570909684281,-1.8823426452220156
2008-04-04,-19.50249448307217,-1.3522134241802333,-1.8812278666713502
2008-04-07,-19.678691224426604,-1.343142317666015,-1.794466079350979
2008-04-08,-19.72183143340063,-1.3627486317301378,-1.815936464798875
2008-04-09,-19.743384348343127,-1.3991664168698756,-1.8015463579470257
2008-04-10,-19.512106537273297,-1.365183986451247,-1.8997156036556015
2008-04-11,-19.320395842688928,-1.3203488206055252,-1.9291072556549476
2008-04-14,-19.46248527814661,-1.333727807926645,-1.9286731812225748
2008-04-15,-19.63616829834772,-1.3206275193608372,-1.8776603326010832
2008-04-16,-19.78167292541482,-1.3432844969343185,-1.853516457067798
2008-04-17,-20.09056552497654,-1.4080533352223366,-1.7682997750387783
2008-04-18,-20.380563019130438,-1.328526492286261,-1.6533783797489672
2008-04-21,-20.317319742307067,-1.328197486108714,-1.6617906927388735
2008-04-22,-20.406488136957464,-1.1723038866310824,-1.571345372554251
2008-04-23,-20.295740459246513,-1.238377654212948,-1.5964319567843759
2008-04-24,-20.386524236335116,-1.3036814052191659,-1.613803774143056
2008-04-25,-20.426682752927544,-1.3249016669302396,-1.636039408493445
2008-04-28,-20.53392093329184,-1.4039653022441116,-1.635938637874968
2008-04-29,-20.36415996661502,-1.3710815159230174,-1.6515977529439854
2008-04-30,-20.181655109995194,-1.2496986248386939,-1.6095017688119808
2008-05-02,-20.39804188433341,-1.2941742293369245,-1.545977282520467
2008-05-05,-20.23630385331522,-1.1913469214610046,-1.532337610045223
2008-05-06,-20.03046666443917,-1.228039234126733,-1.620544904607354
2008-05-07,-20.242457588135192,-1.2918879111141044,-1.58581665438867
2008-05-08,-19.958975045727854,-1.2044966190107074,-1.6180804992185436
2008-05-09,-19.69867955178415,-1.1790716370773593,-1.703831529387744
2008-05-12,-19.77027874052568,-1.149215952126461,-1.6757546723730479
2008-05-13,-20.094841221239182,-1.1832302143174978,-1.6108520314093595
2008-05-14,-20.337421892841057,-1.230339690696778,-1.5959899396979003
2008-05-15,-20.581483695518717,-1.2499682989405898,-1.54356845213986
2008-05-16,-20.4891853927144,-1.1564357642500902,-1.4986670833145868
2008-05-19,-20.45992282546418,-1.1488568316441503,-1.5122904883207888
2008-05-20,-20.458997451119917,-1.1134621427836124,-1.5053269054408742
2008-05-21,-20.721235133531,-1.0948612300577476,-1.4386552612973904
2008-05-22,-20.862438687488115,-1.0706480667961225,-1.399454746631419
2008-05-23,-20.761536178392333,-0.9866251873516789,-1.3837077997473093
2008-05-26,-20.816900820891057,-1.013637553311432,-1.36995145066068
2008-05-27,-20.85945244776908,-1.0543076912473113,-1.3643533707879565
2008-05-28,-21.03741229716354,-1.1038572751365379,-1.3338034493367037
2008-05-29,-21.406926983330298,-1.1747440061168295,-1.261930020178279
2008-05-30,-21.18765024322358,-1.0727585384305327,-1.2758629188798265
2008-06-02,-21.12119619335442,-1.084829953182081,-1.3230300683871559
2008-06-03,-21.420569049761017,-1.148584974485095,-1.3159899073123411
2008-06-04,-21.201584382688544,-1.112739722015158,-1.3393924571924924
2008-06-05,-21.61089177047467,-0.8801644233041137,-1.2043351427775448
2008-06-06,-21.442150685385734,-0.46029575939082806,-1.009766794532414
2008-06-09,-21.604535634939612,-0.3926342854246615,-0.8451469338567855
2008-06-10,-21.74437523337872,-0.5581463818033261,-0.9000107587898327
2008-06-11,-21.81871868089818,-0.7004255609757458,-0.9930270676682151
2008-06-12,-22.026042278904697,-0.7346547784406973,-0.9377824785612798
2008-06-13,-22.10296097929374,-0.6668028881735265,-0.8561444456449256
2008-06-16,-22.211607541157,-0.47436179446856075,-0.6937747658556105
2008-06-17,-22.061687930422153,-0.4953714292830108,-0.7782843743303356
2008-06-18,-21.896082477677776,-0.421474897988077,-0.6881928114600928
2008-06-19,-22.015449948893355,-0.3601748732789317,-0.5764762281923815
2008-06-20,-21.853614678965,-0.4018790582090473,-0.7331813793105436
2008-06-23,-21.78195575530361,-0.43819261129696063,-0.7957294002352102
2008-06-24,-21.859920063489188,-0.5523431473524885,-0.8973388247745543
2008-06-25,-21.972390776145456,-0.5524782855948902,-0.902970648400356
2008-06-26,-21.878969912392343,-0.5678985861368387,-1.0342537144011141
2008-06-27,-21.885262109034176,-0.7056016377937238,-1.1652596238258706
2008-06-30,-22.171515221110027,-0.6106992302790666,-0.997566682697136
2008-07-01,-21.963062971958077,-0.5609007403190934,-1.074622154373541
2008-07-02,-22.216171732678504,-0.5387433614099416,-0.9443766397061519
2008-07-03,-21.966130658340937,-0.6603499379204395,-1.0739419575899283
2008-07-04,-21.87246559057889,-0.7521066504708868,-1.2083235513502182
2008-07-07,-21.59320198882019,-0.6948683535264426,-1.2586567355318439
2008-07-08,-21.571398062462215,-0.6853388772505586,-1.2649360729668682
2008-07-09,-21.53339154774536,-0.6012731824989042,-1.2376286950332103
2008-07-10,-21.453121956355872,-0.5829547152855273,-1.257217546508839
2008-07-11,-21.459434311928984,-0.6170129378398667,-1.2972034052299244
2008-07-14,-21.49145663242997,-0.6912807321913307,-1.3078849795247292
2008-07-15,-21.294202132831526,-0.7355832720708351,-1.375656574353354
2008-07-16,-21.44952171062295,-0.7434727638759324,-1.3083899188606067
2008-07-17,-21.595563395216566,-0.7235815780947776,-1.2193098532258595
2008-07-18,-21.957445157586513,-0.7239579344177937,-1.120015662064894
2008-07-21,-22.17515669614525,-0.6229304964206193,-0.9609676033476872
2008-07-22,-22.13338511688255,-0.6734881700194841,-1.014151600299477
2008-07-23,-22.237820589771147,-0.693927691468162,-0.9625774697414596
2008-07-24,-21.88709933476157,-0.700565450013774,-1.0925943367459376
2008-07-25,-21.86873004050912,-0.7075913355756629,-1.168729633780132
2008-07-28,-21.76751042056415,-0.7333686922065819,-1.2445732365967592
2008-07-29,-21.668363772457564,-0.7433548723825355,-1.287324154475484
2008-07-30,-21.440304779966162,-0.6943616393082696,-1.267308324225374
2008-07-31,-21.232149313337757,-0.6604846128522042,-1.3204670120352158
2008-08-01,-21.149147465953945,-0.6323566432261161,-1.3736094932229321
2008-08-04,-21.10762765431112,-0.6108579424078664,-1.3862195714540835
2008-08-05,-21.02323863903463,-0.6012952184120173,-1.4253301408178793
2008-08-06,-21.06198172630961,-0.6284297458789262,-1.4494948060513466
2008-08-07,-20.815562270505538,-0.7918166710462635,-1.641076667069629
2008-08-08,-20.801495503952502,-0.8449592015572287,-1.7667679484271381
2008-08-11,-20.899137352358185,-0.8416192559852538,-1.7406682679957495
2008-08-12,-20.69414314906089,-0.753443261831845,-1.7614031592647137
2008-08-13,-20.699710240218884,-0.800683900018775,-1.8135992960067953
2008-08-14,-20.669990323812605,-0.7913305171605268,-1.8533981759107252
2008-08-15,-20.60115463877292,-0.8110708246591541,-1.7904579055284573
2008-08-18,-20.474246042191375,-0.788553167235151,-1.8323494101453421
2008-08-19,-20.33604572287227,-0.8310191555272742,-1.9233350787400267
2008-08-20,-20.34525367742496,-0.7582085128445843,-1.8755836621031192
2008-08-21,-20.672823199929482,-0.7701134003265473,-1.7783933996756358
2008-08-22,-20.782697819736303,-0.7273691310698368,-1.6775316937457505
2008-08-25,-20.472468919935594,-0.7087150750788264,-1.7650240318168957
2008-08-26,-20.362478407380777,-0.7863319358796187,-1.8600892738953945
2008-08-27,-20.738970860542146,-0.805035422213188,-1.7241242173366693
2008-08-28,-20.735525786574666,-0.6561582828407954,-1.5622735648210226
2008-08-29,-20.571883909252964,-0.6043272589144135,-1.5646324503670195
2008-09-01,-20.36122754929879,-0.6360423597966324,-1.685804113846572
2008-09-02,-20.6891125553921,-0.7044493477991585,-1.6276262138435598
2008-09-03,-20.597905854264837,-0.7084348382416726,-1.7278418812565002
2008-09-04,-20.50481639332443,-0.7264300124222568,-1.8131408192437397
2008-09-05,-20.11763828589956,-0.6942071474083275,-1.9901134292337745
2008-09-08,-20.3946096404695,-0.742793421334318,-1.9073670769688453
2008-09-09,-20.486761140695,-0.790687477570446,-1.9107838439859979
2008-09-10,-20.4522782477857,-0.8046577387972821,-1.9237592791532523
2008-09-11,-20.339416538508416,-0.8566111045204053,-2.05735749612313
2008-09-12,-20.6181555977693,-0.9205334886510274,-1.9753594971628412
2008-09-15,-20.320177372348112,-1.0961148696033354,-2.1879401080298466
2008-09-16,-20.036603813865153,-1.1051228071855508,-2.0945225483993744
2008-09-17,-20.358153469015484,-1.0996574148669604,-2.043835239476311
2008-09-18,-20.593579901410166,-1.2591673184248282,-2.086678939311374
2008-09-19,-21.07434442877341,-1.2212722335384454,-1.923388567676498
2008-09-22,-21.40192156638043,-1.306462063943188,-1.8078111580407195
2008-09-23,-21.218323846851973,-1.3502565809578544,-1.8063044812977664
2008-09-24,-20.85899580541039,-1.3723439708577891,-1.7954943642271333
2008-09-25,-20.91077144464477,-1.40929354540562,-1.7008880102962083
2008-09-26,-20.70804145815638,-1.554754423488956,-1.731888076101552
2008-09-29,-20.330249547026625,-1.6575594233280997,-1.8635941264531397
2008-09-30,-19.943464755799262,-1.7440352592802895,-1.5713424633165538
2008-10-01,-19.82305839526093,-1.5967208905635808,-1.4474452465354082
2008-10-02,-19.640925477910628,-1.5507858915262263,-1.5306693687443371
2008-10-03,-19.116448810645593,-1.350476827035862,-1.5174736607945563
2008-10-06,-18.830815869147575,-1.280487167080302,-1.767460268328814
2008-10-07,-18.367818379690558,-1.4640113269188015,-1.0517129940672467
2008-10-08,-18.367818379690558,-1.4640113269188015,-1.0517129940672467
2008-10-09,-18.833775479592646,-1.616534683286974,-1.214328831193666
2008-10-10,-19.02105226943218,-1.7615588572328633,-1.3673655485413037
2008-10-13,-19.480222275542967,-2.15990794419076,-1.1167752014981691
2008-10-14,-19.537354686825427,-2.0301948726202763,-1.0328425800399712
2008-10-15,-19.898896162661824,-2.3621123013315217,-1.3397423951240597
2008-10-16,-19.83195869052112,-2.647994709849078,-1.4823859989658532
2008-10-17,-19.09923989732874,-2.533490377887642,-1.2322911458890868
2008-10-20,-19.276244408026127,-2.556592643594919,-1.2501781546757138
2008-10-21,-19.082798912090265,-2.6771265503385866,-1.254584685681234
2008-10-22,-18.662521728974642,-2.7012238994996953,-1.3116996748619485
2008-10-23,-18.34449188207496,-2.5556204441439307,-1.2316863744584252
2008-10-24,-18.132677298551634,-2.482234688041663,-1.183164606795023
2008-10-27,-18.181719023089745,-2.7548757038576657,-1.2140400844384869
2008-10-28,-18.27405723712406,-2.906859334895733,-1.257129256604592
2008-10-29,-18.390734920673943,-2.9904500205151106,-1.2295924445260311
2008-10-30,-18.530736001990388,-3.02750340811995,-1.3018539789300763
2008-10-31,-18.586349627797922,-3.1222055272236213,-1.273376094978216
2008-11-03,-18.74690576031505,-3.0985907222267155,-1.2884354700102891
2008-11-04,-18.668627592841286,-3.123733199540614,-1.2802806457723785
2008-11-05,-18.67073103213167,-3.262064218154571,-1.318527098869148
2008-11-06,-18.542013322518468,-3.505973527439181,-1.3415886735447882
2008-11-07,-18.267886954645434,-3.4597976863808,-1.440426779194038
2008-11-10,-18.210951402621742,-3.4240645317818985,-1.4118828823219578
2008-11-11,-18.13818732984814,-3.6294966001963336,-1.453380809482735
2008-11-12,-18.006633056358172,-3.7363966179647106,-1.4621991864635697
2008-11-13,-18.00700420172052,-3.876204383145816,-1.5594993429424913
2008-11-14,-18.09235830619422,-3.845845753149901,-1.568935223790876
2008-11-17,-17.940912305667272,-3.938701028344656,-1.5281933827156966
2008-11-18,-17.807904289929535,-3.927172968142901,-1.4746847114923174
2008-11-19,-17.54027430712457,-3.835707153054288,-1.4307395765655724
2008-11-20,-17.033197745920294,-3.8440574920482153,-1.3256873378439373
2008-11-21,-16.987220961378178,-3.773855223933287,-1.2331522651267248
2008-11-24,-16.969450405958845,-3.6823477178913597,-1.2319927738225083
2008-11-25,-16.822847570304926,-3.4869740661602275,-1.0596911246457676
2008-11-26,-16.581882342600828,-3.397118211694307,-0.9103570531796562
2008-11-27,-16.557719344778803,-3.397617006793412,-0.8270927563448424
2008-11-28,-16.295352640636843,-3.375995616525477,-0.7988536143092972
2008-12-01,-16.008965924303876,-3.2658454332698477,-0.9096323204774541
2008-12-02,-15.7847413076562,-3.125579922534522,-0.7910721799995737
2008-12-03,-15.298426903450059,-2.7990418287512595,-0.5252430453425339
2008-12-04,-14.87288118345759,-2.56655715208576,-0.15637611691959988
2008-12-05,-15.376401631965967,-2.7344432938567955,-0.35571805731034545
2008-12-08,-15.6533853604159,-2.767981887905984,-0.3534710684475925
2008-12-09,-16.130296686829443,-2.8941190217648822,-0.4141271030418639
2008-12-10,-16.287769794805516,-3.0757550985437168,-0.47170162054271864
2008-12-11,-16.297991488928265,-3.1552114386395718,-0.5352019881577138
2008-12-12,-16.246814035644295,-3.2130146827120196,-0.5819678899322683
2008-12-15,-16.51070360285915,-3.388117370537411,-0.6114169292917389
2008-12-16,-16.215949585274203,-3.2727875721672386,-0.5335916710921286
2008-12-17,-15.644678871452877,-3.2705163895312084,-0.5321047117095993
2008-12-18,-15.445098147721598,-3.2352737123930453,-0.4349410764553139
2008-12-19,-15.406934840649365,-3.397420930243984,-0.5327677961196542
2008-12-22,-15.305974838220264,-3.396637982459662,-0.5065503456348585
2008-12-23,-15.304298105505675,-3.4731081720810715,-0.4971476977896418
2008-12-24,-15.322242881414146,-3.4340937468610067,-0.5350020663915599
2008-12-29,-15.235305725672943,-3.5049750716807493,-0.47708344559770915
2008-12-30,-15.296916897740848,-3.481297807718004,-0.5115755667318902
2008-12-31,-15.309967181226584,-3.4516223600536655,-0.5381981054957027
2009-01-02,-15.18957458773397,-3.5155842301672258,-0.48975380222944837
2009-01-05,-15.32347838077295,-3.6885157998690152,-0.604716249052717
2009-01-06,-15.811098840058202,-3.975328764680187,-0.6764933161278663
2009-01-07,-15.972671735182113,-4.315508265546856,-0.8413590010259321
2009-01-08,-15.799016585457066,-4.299417533254761,-0.8454970562763368
2009-01-09,-15.484534223558278,-4.4150407331160695,-0.8111479402423614
2009-01-12,-15.462222744319162,-4.458776116136285,-0.7816724827277041
2009-01-13,-15.483194838121088,-4.578438202053103,-0.8704721567446766
2009-01-14,-15.544483192802629,-4.661509224676423,-0.9623408284306855
2009-01-15,-15.308899151727127,-4.507422851043052,-0.7912533752592614
2009-01-16,-15.61926434563112,-4.592650046159108,-0.8306077392522973
2009-01-19,-15.717449398721705,-4.739394333194019,-0.873617800714977
2009-01-20,-15.701078884448394,-4.779793894121838,-0.8137571417152506
2009-01-21,-15.791350954014831,-4.912302096087941,-0.7834714410309538
2009-01-22,-15.846148057400082,-5.058095164639042,-0.6880628012724288
2009-01-23,-16.12300858625881,-5.441244494965664,-1.01521815146769
2009-01-26,-16.74418203500139,-5.418716217557342,-0.8152578839285622
2009-01-27,-16.66603311812425,-5.2180891887688885,-0.5931448908585828
2009-01-28,-16.127529728409794,-5.10936850944815,-0.5924844443443624
2009-01-29,-15.888165899295686,-4.983660470508847,-0.40684672410064576
2009-01-30,-16.020679378859192,-5.119402453348793,-0.39242907436107677
