,3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,12Y,14Y,16Y,18Y,20Y,22Y,24Y,26Y,28Y,30Y
2005-01-03,2.321079019193153,2.266977536204077,2.207518547879008,2.279869296369881,2.4707746336133263,2.6972752171825958,2.927309887967636,3.146936019918081,3.349559081718041,3.532071090948511,3.6932554646837494,3.833032590999777,4.0514204206814135,4.197033155449732,4.282580909927112,4.320931645813771,4.32370800529332,4.300710452785446,4.259822043630738,4.20716264713779,4.147347754560435,4.0837695685960655
2005-01-04,2.2755116664367043,2.231845920170498,2.195478046341968,2.300197062007288,2.506776448758404,2.7388664934098386,2.968471362515883,3.1841088665446886,3.380755494132104,3.556331030480231,3.710291643628477,3.842990365652633,4.048615347989262,4.183988996961178,4.261903303707426,4.294921896405123,4.294234629623367,4.269205219509164,4.227330644927773,4.174413729068234,4.11482228001425,4.051762427937146
2005-01-05,2.2835242478553837,2.2423381320520335,2.2113852337654474,2.3240943928488025,2.535033051008701,2.7691743040946095,2.9993949047206625,3.2147605539123827,3.410605280523595,3.58508619486784,3.73781684325239,3.8692531989275536,4.0724927596999825,4.205850095617273,4.282174588341146,4.313997468621077,4.312442888262338,4.286802757578206,4.2445084007339045,4.191307738328817,4.131525211375855,4.068334134321701
2005-01-06,2.261955271021878,2.216265756439216,2.175559575933364,2.2738113497149026,2.4767576577294435,2.707044423706794,2.9359979026125242,3.1517047197266463,3.3488580505498766,3.525188930707138,3.680028036903118,3.8136460480812775,4.02104126309306,4.157942467584125,4.237087821885342,4.271058019154501,4.271086917425765,4.246588124356569,4.205104882199107,4.152478983440147,4.09310915548066,4.030224998156025
2005-01-07,2.246961795788281,2.200195504106344,2.156799767131053,2.250239243276873,2.449773592710773,2.677744902885796,2.90516123016957,3.1198776087899036,3.3164231335954777,3.4924132860112254,3.647097658591176,3.7806901119633904,3.988274179889877,4.1255362963063895,4.205116458861292,4.239546536412821,4.240036706838694,4.215989824587278,4.17494492492169,4.122742746709913,4.063782323715075,4.00129400759974
2005-01-10,2.2341378468048836,2.1885615197917603,2.148279317794445,2.2466595379149483,2.449060909182532,2.6785385745353802,2.90659763583646,3.1214076130629165,3.3177049208914497,3.4932447651999206,3.6473713030715533,3.7803618925428837,3.986762345375118,4.12299567875067,4.201755038854806,4.235566940558395,4.235612071736488,4.211257016308464,4.170006059937627,4.11767018589444,4.058624628034334,3.9960816290030308
2005-01-11,2.2576869955556855,2.2136019466121635,2.173882216487964,2.2694004397539924,2.467288395454414,2.691969185790596,2.915404966701041,3.1259475463460196,3.318406043865082,3.490556850411858,3.6417384184220998,3.7722075385020357,3.974716036205152,4.108364871988796,4.185575659328828,4.218630721371766,4.218505428953748,4.194401156692706,4.1536934093480395,4.102095245096314,4.043908976443703,3.9822935743988515
2005-01-12,2.258637179634686,2.2148065282444116,2.1760037619879915,2.2734427371873966,2.4728538518594982,2.698681277973099,2.922972595771499,3.1341508487222987,3.327079208027266,3.4995741929261417,3.6510038926093817,3.781647059358611,3.98434306132862,4.118034302006428,4.195195972982623,4.228143825415839,4.227874712804868,4.2036040826027055,4.16271677967703,4.110932126705033,4.052556679346121,3.9907523100303655
2005-01-13,2.239638119253669,2.192659531329327,2.1471996077769657,2.2349125180698013,2.429035791133779,2.652392997006393,2.875965942268866,3.087507075058146,3.2814419112154067,3.4552969377934306,3.6082484633226852,3.7404502735606493,3.9460885287439784,4.082269396871408,4.161401508850268,4.195841557316249,4.196666604576272,4.173179048501316,4.1328429327549525,4.081443674875049,4.023339988685875,3.961733208770755
2005-01-14,2.2402909429114906,2.1972702311738024,2.1583961915600547,2.252282499015141,2.446726458028375,2.6674791552148913,2.88699546220347,3.0938372313945615,3.2829092322750673,3.4520292064340192,3.600547748868747,3.728716608871674,3.9276438105232403,4.058905636481748,4.134702199370413,4.167100736747412,4.166886946979514,4.143104671852933,4.103003953384994,4.052201073462158,3.9949256403689777,3.9342832867408895
2005-01-17,2.2333191668749865,2.190068639469964,2.1498400344238453,2.2402255755985894,2.431460519155219,2.6495287993423067,2.8668436758155744,3.0718913777433374,3.259506420412579,3.427448498923659,3.57502172998972,3.7024406700205574,3.900338914241107,4.031053093500244,4.1066505941364735,4.139100116096801,4.139113434195406,4.1156790817699305,4.0760060616906015,4.025680514688148,3.9689101535652243,3.908784892544175
2005-01-18,2.2355072241258975,2.19576759914509,2.162584039911701,2.262142791872353,2.457296447510272,2.676227316306694,2.892635820291723,3.0957740762442794,3.2809587731713807,3.4462602542111003,3.591182154151483,3.716064025134253,3.909493696537713,4.0367032247156445,4.109736727720943,4.140431422084715,4.139337239729853,4.115286987334014,4.075355175332409,4.025018936718486,3.968401469221056,3.9085294480443946
2005-01-19,2.2252363551934744,2.1883031637208252,2.158425130531299,2.25792373444774,2.448782155473381,2.661838261401355,2.8719036360147,3.06876594506237,3.248022815655981,3.407893581554122,3.547954422252316,3.6685700108371875,3.8552111136696086,3.9777384520307097,4.047842503693665,4.0769908509785,4.0753970647890005,4.051609998674603,4.01247582886664,3.9632944627558033,3.9080553879021034,3.849686889079923
2005-01-20,2.2367911895719894,2.199999692010648,2.1725793221414165,2.2793623631977207,2.4773299052103104,2.6965658047476424,2.9118555453774424,3.113088914890129,3.295980478963137,3.4588548713523197,3.6013775627078477,3.723988188314984,3.9134636939857983,4.037612774972938,4.108438622782032,4.137651281403607,4.135651736099402,4.111132018865041,4.071046144453611,4.020774085469651,3.964363946621982,3.904786320110962
2005-01-21,2.2360791843003254,2.197484782230489,2.1672311531850297,2.271697096573554,2.4699937039622655,2.6908251727513406,2.9083064452604552,3.111966387046666,3.2973095765636966,3.462535349664665,3.6072360051871293,3.7318117538068343,3.9245253378422413,4.051018470762791,4.123410143931699,4.1535580274187245,4.152007779311512,4.127578192989358,4.087327448649991,4.036717481402139,3.9798587852056873,3.919768121539519
2005-01-24,2.226395828223021,2.1858680764832408,2.151071720270412,2.248239661871964,2.442033224179668,2.6602745791572904,2.876418544204238,3.0795594102634065,3.2649097370954845,3.4304704781316633,3.57569921872768,3.7009053675549017,3.894966223393333,4.022728193528276,4.096214856518001,4.12726821658325,4.126452589882547,4.1026173521005695,4.062852453920303,4.012648066699706,3.956137753322928,3.8963560732047013
2005-01-25,2.21268246428354,2.1757313724684373,2.146549138316441,2.2478788505670755,2.4403198620340003,2.654650250917973,2.8657306567458187,3.0633981635318475,3.243291456927088,3.4036627805934283,3.544114472352292,3.665032019004248,3.8520736581124027,3.974807273758136,4.044987852021219,4.074126018948274,4.07246431433519,4.048571211393706,4.009306256597299,3.959978534210545,3.9045838829817128,3.8460550227349457
2005-01-26,2.212889300430863,2.179652215694177,2.1595357646062845,2.275410197115675,2.476678499723612,2.6959710014095353,2.909505050645451,3.1079997820279677,3.2876832286768254,3.4472072193559624,3.586445338634099,3.705965844869893,3.890105598879779,4.010178237293425,4.078120265506722,4.105460557186964,4.102390352993174,4.077403942302415,4.0372861965530165,3.9872807524640517,3.931330398774767,3.872327140468357
2005-01-27,2.2192248435311774,2.1896327312890387,2.1773839393991192,2.3045744095176017,2.51173300811324,2.7335413411671667,2.94752748437791,3.1452218003261736,3.323376992457728,3.4809908010986597,3.618164653038965,3.735614530322041,3.915927390556285,4.032838900728542,4.09834417422118,4.123901551679169,4.119586241355673,4.093771125148374,4.053132070803638,4.002822440288298,3.946714122348055,3.8876456605487255
2005-01-28,2.2192491967339234,2.183621121820798,2.1579487994281172,2.2654894869879505,2.462197455917439,2.679329977639539,2.892195881834611,3.090946680127781,3.271440307599004,3.4320823233609503,3.572582227258169,3.693400274795103,3.879992004641584,4.002129100441062,4.0716842813760925,4.100219192399306,4.097994483108597,4.073581114649117,4.033834427584852,3.984057148711706,3.9282387969488295,3.8693067366784124
2005-01-31,2.221521698212924,2.187162744131486,2.1635735277079022,2.2730631944209385,2.46988178388892,2.686204678920264,2.897803031938702,3.0950829930040618,3.2740534415023794,3.4332116637515195,3.5723219965772044,3.691875466765643,3.8763614686149506,3.996952660716753,4.065456320758568,4.093343547035667,4.0907840158982935,4.066268058872613,4.026584335444981,3.9769828977390342,3.921413067045277,3.8627724116233964
2005-02-01,2.2088788220708135,2.175285597016845,2.154106056387597,2.267887917359506,2.467556564169973,2.6856823974155204,2.8983744473979534,3.096266229811826,3.2755225098499587,3.4347491198231266,3.5737863595440786,3.6931783497844273,3.8772122749122326,3.9973095537600685,4.065353864717329,4.092842814611782,4.089948548773,4.065153445445456,4.025234833149025,3.975431508098339,3.9196831082452146,3.8608795544637777
2005-02-02,2.216832870016483,2.1858867200299574,2.1677459035872846,2.281714796466967,2.4778912516845377,2.6911222235661363,2.8984774873928334,3.091060795841407,3.265286574061623,3.419894216782212,3.5547896860106154,3.6705405518751966,3.8487632324543437,3.9648261392240416,4.030313345749422,4.056409983869458,4.053004782785421,4.028341526108258,3.9890060700399816,3.940088791060842,3.885417425504,3.8277995580942137
2005-02-03,2.217499481191482,2.1934196756266666,2.188272018448182,2.3176983292669906,2.5190518751121487,2.731775820347456,2.9354828193707307,3.122747819789661,3.2908926907424996,3.4392307577826102,3.56802884771582,3.678073801402465,3.846488862012934,3.955073877006755,4.015255455108776,4.037873416135172,4.032431116990193,4.006814814779644,3.9673072463323718,3.9187557309031837,3.8648007957122297,3.8081104992985284
2005-02-04,2.2054147248960065,2.1806078348953104,2.1722820626950523,2.294269169197456,2.4891976925663277,2.6967588599608114,2.896373288234695,3.0804055680180737,3.2460022771925194,3.392339541277402,3.519578579871607,3.6284247163165295,3.7952809810880654,3.903133810814967,3.963160094894972,3.9860244858128353,3.981104641835436,3.956195924724132,3.9175153546898893,3.869862918925006,3.8168452457123547,3.7611062892460967
2005-02-07,2.1991096383031827,2.179201735488006,2.178650022635971,2.3069359798998685,2.5008227969656893,2.7038452284613776,2.8972863536000095,3.0745094086828573,3.2332405755767106,3.373001381096115,3.494154595409796,3.5975139924321433,3.75534043700824,3.8566715663885542,3.9123587797225183,3.9326525627262203,3.9265246154337206,3.9014144496003507,3.863246563750086,3.816590723128607,3.7648782978742465,3.71062355497131
2005-02-08,2.215281490639716,2.194820112492771,2.1926547095247892,2.318420008857985,2.5109422262770726,2.7133297997751757,2.9065852466636626,3.0839002818861347,3.2428900083241703,3.383001695512099,3.5045480613730455,3.608309431913222,3.7668872555789528,3.8688363318938594,3.92498728933143,3.9456019595380454,3.939676085288962,3.914675940454153,3.876550751250106,3.8298910759174785,3.778144737988763,3.7238384349770803
2005-02-09,2.2002987987597376,2.1790807342201415,2.174273766814452,2.2942532143680867,2.481952497372639,2.680564848637265,2.8708985680073433,3.0459588601583767,3.2032121294636946,3.3419924607237292,3.4625274943442355,3.56553338993836,3.72318275209742,3.824763867510723,3.8809287144786215,3.901817933505018,3.896342471293417,3.871908437669454,3.8344221890562777,3.7884437546306806,3.737399285350638,3.683800172457193
2005-02-10,2.196985904374396,2.1720178121800506,2.160000030678601,2.2711084206723062,2.4555081611897016,2.6539603408646166,2.8459002955143555,3.023530179279806,3.1838171858300472,3.3257775225152724,3.44943743408163,3.5553893394329723,3.718144999373599,3.8236592199860833,3.8826475434852763,3.905420265599812,3.9010832623211917,3.8772255200387975,3.8399093308683736,3.7938201813516277,3.7424810556559387,3.6884756097265208
