,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
2006-01-27,4.032461962322208,-1.7837270267882086,2.010048385910088,-3.094776095714128,1.3155358571168498,2.0206452867961007
2006-02-03,4.0021313589690015,-1.7580741051457265,2.1146007891218916,-2.950672332933524,1.2569986559014923,1.8680474995290617
2006-02-10,3.958654154177268,-1.6574242872921006,2.0064190052086257,-3.041016025682836,1.3019194677724486,1.9143037789544342
2006-02-17,4.05060123708452,-1.7276709352779442,1.9608030404632453,-3.0461904507448505,1.4574772105314016,2.123583551817712
2006-02-24,4.023530980235448,-1.6875250011122382,2.0530220869701736,-2.9294884859619397,1.4286209516224735,2.176631890295316
2006-03-03,4.013953196894327,-1.6671718247158092,2.2236185828683066,-2.6614584358594526,1.3629805471702945,2.0056210046572853
2006-03-10,4.19478293388923,-1.8553459732711017,2.0833990308563006,-2.810096488646473,1.299296975768479,2.024069344022943
2006-03-17,4.135733194268735,-1.816260313599888,2.228343031034594,-2.6380589871615934,1.2579609513308043,2.017596863011703
2006-03-24,4.12286710836408,-1.7461093040140363,2.113562897861191,-2.7558187975175743,1.2236705477899321,1.9544824512424483
2006-03-31,4.2145255613826285,-1.8129757694414823,2.1553445736868952,-2.681282636372979,1.1296811248056309,1.8189444431374504
2006-04-07,4.5285392915885465,-2.1860829985243218,1.8253902515838707,-2.9490597844025026,1.195654250585254,2.0300801258196133
2006-04-13,4.4886792880873205,-2.164812707464277,1.9165701902727508,-2.7033764747339935,1.1830422528776166,1.963819326183165
2006-04-21,4.457967826851051,-2.1366256451674315,1.8946185043283252,-2.8072011542044257,1.0990090014613842,1.8308364245248996
2006-04-28,4.388590504928449,-2.055047329052856,2.065091682893336,-2.5813012759370677,1.002887731643948,1.6412446586501548
2006-05-05,4.475792081308211,-2.1287569126810224,1.9287648179471744,-2.7410459717508404,0.9823614100395732,1.724112303832579
2006-05-12,4.528238836581669,-2.1698884845277373,1.7946330592554878,-2.807278594874394,0.887495075596506,1.6132795571710454
2006-05-19,4.5770951892132885,-2.1677455146393507,1.4986484493702752,-3.101601190985842,0.8672122635385705,1.7631457735753
2006-05-26,4.458195069384908,-2.032100663412364,1.4528929084282474,-2.969300952775248,0.8903391629733882,1.8648983162600141
2006-06-02,4.47792620067877,-2.023571041853654,1.4950669364617557,-2.7460085048972123,0.9030918452857596,1.914483519365897
2006-06-09,4.508265934478754,-2.0129876176057357,1.3800883111039408,-2.7299892170218203,0.9794465856241168,2.0050546872665582
2006-06-16,4.4955088855419705,-1.973504564036528,1.3431557323685883,-2.650408761281257,0.9596635725244244,1.9979030251977976
2006-06-23,4.591260936789584,-2.112336039747311,1.3351138420939008,-2.4492584226967016,0.8720495092151075,1.951048329863174
2006-06-30,4.5459354261830764,-2.053831441352433,1.3689091713856056,-2.247759111286366,0.8536319962067563,1.969966369207485
2006-07-07,4.512308006238918,-2.0247311133565757,1.303221841722426,-2.1420780796545533,0.7830525761841214,1.9485707206323792
2006-07-14,4.536895462703536,-2.004054902062788,0.10832125542967128,-2.180813701500357,0.5303806140807754,2.266249451639048
2006-07-21,4.508743042212367,-1.8812867282536565,0.12492025580627385,-2.129354804590081,0.5800375916450761,2.421807854025624
2006-07-28,4.4725593998986515,-1.8334580608316065,0.2057434862963994,-2.2016694792483893,0.5691971149122514,2.3729380575135623
2006-08-04,4.393603907875147,-1.8066278820003403,0.21727091132068346,-2.0684019229424653,0.4605758273177386,2.27057379595725
2006-08-11,4.444981660709908,-1.7778412957192753,0.2185803169303964,-1.9627503441144651,0.5013867249122225,2.3296308412183224
2006-08-18,4.387535001763509,-1.7383479823586536,0.25166099597186803,-1.9234720694307537,0.4534259148550605,2.490455750275808
2006-08-25,4.331849243326796,-1.6458723549913754,0.06978268486132283,-2.248033314508927,0.3769738561910749,2.227246044763082
2006-09-01,4.260505413997498,-1.607009632523578,0.06802680144155249,-2.1145439212358927,0.32715349008286765,2.3919208011179305
2006-09-08,4.253093322765732,-1.5593266085768431,0.05436123438385425,-1.9443774967259992,0.3238464825154476,2.5906562434181253
2006-09-15,4.205681797104124,-1.4586893235874112,0.1550953192959605,-1.75084109787009,0.3551542023436707,2.827964176413477
2006-09-22,4.141790163748503,-1.272009004894315,0.4047354117926326,-1.86234914579956,0.4388024281308841,2.607355028885774
2006-09-29,4.038284373493739,-1.2510434066725111,0.2203473889382661,-1.529950005795874,0.2960872552034283,2.465187920302089
2006-10-06,4.017250010225208,-1.283124924829268,0.16519185002400189,-1.602838828016011,0.25,2.188039070094356
2006-10-13,4.044079535385732,-1.2902140857556303,0.0925796371417183,-1.3357825134066472,0.25,2.195358910469324
2006-10-20,4.051471168108914,-1.2581182786029863,0.14306326053107074,-1.309215475436016,0.2660208366374908,2.175873033279509
2006-10-27,3.985208116558096,-1.2239233278210753,0.3662076298828583,-1.1381256675944251,0.2632113755244411,2.306707469935214
2006-11-03,4.035169527143584,-1.2381291594831918,0.5297260643067604,-1.2342953561851957,0.3192549638644953,2.626736857337976
2006-11-10,4.006172369485443,-1.0688769642440623,0.5856417587517643,-1.2647633934362714,0.381883720246577,2.775333909551571
2006-11-17,3.983420854906438,-1.0019571985613296,0.5496697408097087,-1.1093275313975033,0.3931749262391229,2.7987834515611074
2006-11-24,4.013099124163652,-0.925834235778195,0.4281163450277747,-1.3503308359326822,0.4114587706484068,2.7706767307822764
2006-12-01,4.008004238398359,-0.8933989036150006,0.32924421563407585,-1.3697955827980337,0.3865904693678575,2.762313748022991
2006-12-08,3.9648397062051433,-0.7876690497663601,0.21838342678264716,-1.1326352037763108,0.3610418376537613,2.972377897359173
2006-12-15,4.030636275805838,-0.8701194774842377,0.17908305147039988,-1.0227859147968126,0.3628916547766124,3.3126557305065987
2006-12-22,4.15590233269839,-1.0123162303508135,0.12679697757457592,-1.0782396183686116,0.33929255289355204,3.2243372525457183
2006-12-29,4.192288919820442,-1.0295553815060128,0.32763571054934804,-1.0076000792877962,0.4170034534122182,2.9062993874552
2007-01-05,4.218135549062509,-1.054945641109361,0.2728812708958985,-1.03094613299991,0.3825850913588798,2.8331937363606463
2007-01-12,4.319944371598272,-1.1102816795586503,0.1613032747547509,-1.2071288638535456,0.3766214918398553,2.536378759232233
2007-01-19,4.255608857297443,-0.9389427438038556,0.2472991113285805,-0.9693554708284736,0.4570623092161465,2.684139709269408
2007-01-26,4.29993096863787,-0.960039851468348,0.23026612317141515,-0.8838261658184291,0.484603619781865,2.6689812072551833
2007-02-02,4.294126687449462,-0.9835691351984236,0.12061037151200485,-1.0378988837558374,0.3809095490885593,2.13589389993096
2007-02-09,4.289432075211306,-0.9683740637506166,0.2078107863434476,-0.9861229078549564,0.39509772293994216,2.4657710198368243
2007-02-16,4.2671400312156615,-0.97842574310369,0.28085487537688475,-1.0742720587993229,0.36248083320752894,2.3798553026578797
2007-02-23,4.248078701875328,-0.8817947545010348,0.32205325074180946,-0.9375298003932606,0.4144260300707536,2.5062421416531144
2007-03-02,4.218798848952933,-0.7605119318999519,0.2311298106501493,-1.2840300322366751,0.4414415288187329,2.3621319400102285
2007-03-09,4.278523036871526,-0.8454498973176102,0.32315247098566724,-1.4043441268610173,0.3952900090227733,2.6522567753870065
2007-03-16,4.238707247630824,-0.7836723531187514,0.3516796400292393,-1.359078324344371,0.42174466193985816,2.8499500258854296
2007-03-23,4.388212541971438,-0.8572168494149472,0.19425517557968974,-1.5613609100146109,0.4648081936545603,2.9159608746019967
2007-03-30,4.4241565475501465,-0.9269160505925104,0.17960018047291093,-1.4525333216106218,0.4306457475174095,2.987485563587206
2007-04-05,4.481684138240042,-0.9446819907272946,0.0495205450456655,-1.5296255499454705,0.404459636423084,2.9550091973460884
2007-04-13,4.615406488290295,-1.054664698652508,0.015014679439537909,-1.536762631916852,0.4481013844705653,2.9955080929031164
2007-04-20,4.565732206994828,-1.008680984061703,0.044810141191931635,-1.3727649134681277,0.4174620254771288,3.0016505230094204
2007-04-27,4.55205513585626,-0.9285236710067054,0.06207157419007413,-1.2468766908881292,0.4646823459140277,3.1522187573929084
2007-05-04,4.5398011085239265,-0.9572765766223036,0.15014646288329153,-1.355501163334521,0.43690554669781106,3.1050749334244596
2007-05-11,4.5478671143580005,-0.907043470131289,0.17082646762435838,-1.388426323714962,0.4905187910686446,3.204462779037888
2007-05-18,4.620487425936176,-1.05177896603725,0.33230336720547143,-1.1953589083612834,0.47140135113042103,3.2684904753640662
2007-05-25,4.663558295114573,-1.0608258083309143,0.3975478640146963,-1.1286853218379609,0.5237546237295501,3.3394168431668536
2007-06-01,4.709078207001014,-1.1119809317623544,0.6879091748369204,-1.0912312295321038,0.6327766092409843,3.4842836677536364
2007-06-08,4.873166914425452,-1.2037182684243346,0.4227745728018688,-1.180285579740938,0.6689966520768941,3.2482380157871056
2007-06-15,5.009894197696188,-1.3323649600113423,0.4405776002734875,-1.2751942475769589,0.7285238679416551,3.195007167459881
2007-06-22,4.941347796084788,-1.2465933630365325,0.3851881808641341,-1.0621463248436411,0.6857789806002271,2.9245496055315496
2007-06-29,4.79562027875922,-1.1563486682403314,0.4975890226442941,-0.9782570155947364,0.5762020277060068,2.9935809948557215
2007-07-06,4.868527504305876,-1.2053753660742077,0.4370155603083528,-0.7472436583540178,0.5986989654558975,2.9262504481699207
2007-07-13,4.818981722617504,-1.1385113668401774,0.4938997199663719,-0.8461421630775119,0.5835604626253506,2.9734064789288053
2007-07-20,4.691320557633094,-0.9106373593668836,0.6460064846656044,-0.9351776185869971,0.6842974273064444,3.176761068905703
2007-07-27,4.633347769045477,-0.8896087617410275,0.367229663636448,-1.150083997186926,0.4543960788472272,2.8218124054301184
2007-08-03,4.606521044263502,-0.8455029746273162,0.2553604444686513,-1.021300935584078,0.39508702564182624,2.8240742355474984
2007-08-10,4.6706780426145365,-0.8469497452524122,0.16420359424879108,-1.2486513753346264,0.5225315702898605,2.3373121518343045
2007-08-17,4.695217545467673,-0.7418437255409365,0.045718317553809965,-1.8085300334734729,0.8765754854420729,1.9184664589385216
2007-08-24,4.7828187334244605,-0.8240464924478266,0.2797265211713522,-1.7847922268468708,1.5951686669307967,2.751673991069309
2007-08-31,4.7808741924216465,-1.0023219542066653,0.5096719062928243,-1.9171559274637773,0.97046035031484,2.2998845386178224
2007-09-07,4.781104851414705,-0.8328995640392298,-0.07989157152735622,-1.7031274466803414,1.5776478641728258,2.5607413603531404
2007-09-14,4.753803172685204,-0.887454966344012,0.5875813006259906,-2.130047897880199,1.597806126882914,2.789723339640265
2007-09-21,4.905302900486874,-1.102810365554204,0.7309389495101327,-2.0929687568498108,1.4075897079460988,2.440676327373309
2007-09-28,4.8368642554501395,-1.123056568126091,0.8391787829485354,-2.120095887456084,1.0743408367481082,2.1305320851246083
2007-10-05,4.824220937616117,-1.068964364500357,0.8019693547705073,-2.12019728027363,1.1966717432704872,2.122827989221624
2007-10-12,4.837691852545094,-1.1549423327895074,1.0687338698621274,-1.9116870722446424,1.1355863804289759,2.2761550235722363
2007-10-19,4.788505196911523,-1.0443498286787296,0.9104733822992436,-2.3190994181289413,1.0037776408642074,2.1267380181918383
2007-10-26,4.714102983433771,-0.8789829367061576,0.8542064124449485,-2.326514605562265,1.2369728927935064,2.204970746634985
2007-11-02,4.701445380650561,-0.9100885838386232,0.8890530243772116,-2.4206479464493453,0.9098273116590916,2.0769919683408187
2007-11-09,4.7582875540576115,-0.9192308854927363,0.6506459125120874,-2.840550907901999,0.9271530541018356,2.109818513480456
2007-11-16,4.796242642872545,-0.9129537269497132,0.6362137917964014,-2.8927652852992125,1.0426582607090755,2.1841263173396124
2007-11-23,4.887605551368631,-0.9999838881688898,-0.0677447519566818,-3.3001485943762714,0.5995869888622499,2.1466035634769454
2007-11-30,4.9632114378946515,-1.0986529241121634,0.19914024081816267,-2.8922247496462434,1.0968041073852126,2.4622045648231325
2007-12-07,4.938389785706674,-1.1514906541300305,0.7239479944195252,-3.1119993595667834,0.8925537778345966,2.1437159836046247
2007-12-14,4.871109844724667,-1.331518678045563,0.267697521238266,-2.473547486539644,0.4143300842316441,2.062920387557952
2007-12-21,4.834428803511932,-1.295818557554939,0.26067921096018043,-2.3417119901547934,0.4332343998504967,1.9661303164474198
2007-12-28,4.8596195502133375,-1.24210615610927,0.20506856487986025,-2.2519766083848114,0.4899272294681015,2.0447234688433795
2008-01-04,4.865899781663199,-1.1334568802804308,0.06828273890146391,-3.1846577013169477,0.4349047399421716,1.9874304782210863
2008-01-11,4.91958602215965,-1.1470478091953382,0.10953413515266394,-3.398836748097516,0.5068852304480811,2.147657323277587
2008-01-18,4.95206613201968,-0.982003105970148,0.013127305905574472,-3.793410883627218,1.042574363599529,2.1671951372485614
2008-01-25,5.024559137491818,-1.1024917537487329,-0.5020815599362772,-3.40405677513661,0.9149076481329418,2.3702407996403965
2008-02-01,4.9975505790545025,-1.034593459251513,-0.9113896807066308,-3.3186928401320643,1.1294305097858517,2.4319448180764534
2008-02-08,5.015036657355937,-0.9751911461492396,-1.6959724885765737,-3.751943906107019,0.9656423840896056,2.232793993799596
2008-02-15,5.076861882921562,-1.0022895887666674,-1.4702000751894886,-3.5572531007636337,1.2665039173512245,2.016411328867198
2008-02-22,5.107055223724745,-1.0793134736832777,-1.0091016982582874,-3.2165521015805263,1.5137842954897356,2.1731543717522777
2008-02-29,5.131153783019299,-1.0843739534888104,-1.2410370723517132,-3.4279259956780908,1.920157123847153,1.9082043013603964
2008-03-07,5.25116581028881,-1.1829269545528966,-1.2554935636391729,-3.4385157999343727,2.1054209136208666,2.2108387124679685
2008-03-14,5.289057602492473,-1.265817905659677,-1.209426127089531,-3.363960450134868,2.3255145295233466,2.4196275111832537
2008-03-20,5.104920118382356,-1.1521000537888868,-0.8335922412525987,-2.8322208966279243,2.2373990179836936,2.700900507841412
2008-03-28,5.2877235689123205,-1.3507482960305148,-0.7340990814101831,-2.652744419940001,2.3707209707737413,2.9017806602535217
2008-04-04,5.136630531347132,-1.176561043161832,-0.6215223608806725,-2.4724270682959153,2.3905539875689064,2.6560492959884594
2008-04-11,5.085596887544519,-1.0954561467056545,-0.6716598095110877,-2.484342887446713,2.55400575694756,2.4573615460255263
2008-04-18,5.381493892919054,-1.4560417957003602,-0.2088492567709068,-2.1387253140411024,2.9418164234510447,3.764579419807852
2008-04-25,5.215390419401919,-1.3822447239390223,3.1323616799101,-5.639215518768713,1.3993339321785612,2.0472842987097537
2008-05-02,5.1452639483574405,-1.2884183190191407,3.2214580144469513,-5.508760390610588,1.5260134576573137,2.031019900149829
2008-05-09,4.948495360606608,-1.095933589871115,2.9238513676669773,-5.646755922842289,1.0416300386475992,1.6472622702788051
2008-05-16,5.164426155169924,-1.3927474299323823,3.270807875368709,-5.272558603815626,1.3787934467170029,2.139308705375872
2008-05-23,5.16332014011504,-1.4495559998207863,3.5620104609567003,-5.035704555567757,1.2756620637087672,2.1862354767090983
2008-05-30,5.195350895675727,-1.5219794437527592,3.702997441527065,-4.847955598411777,1.199601911039081,2.01847469651143
2008-06-06,4.957435585281116,-1.2735165232295802,4.3552854996485415,-4.042259612133971,1.0359194108232397,1.831266587920771
2008-06-13,5.039434557707235,-1.1608147958124806,4.21082371546895,-3.9829230089836014,1.2120765880219433,1.6664480666835768
2008-06-20,4.850131790468325,-0.9157619339213128,4.366302082254112,-3.7510860800685735,1.215412340327243,1.5311380964057066
2008-06-27,5.163659578776358,-1.1001284893151606,3.722766622386744,-4.435226487031729,1.4234749485656213,2.051098708443917
2008-07-04,5.1734624243067575,-1.1080768011999282,3.7178013142569433,-4.5552363004174055,1.3589618577962146,1.9541865387206487
2008-07-11,5.178703096171518,-1.0244748032792308,3.532281189027953,-4.74441041402517,1.7800676222191871,2.5129094753983683
2008-07-18,5.206295491547821,-1.1108403603201729,3.790460790030872,-4.485502201311031,1.7330324457755495,2.3726205357038035
2008-07-25,5.123710964838338,-0.9431973181437504,3.6814861332702704,-4.516907795805843,1.6018872914926916,2.024928065119223
2008-08-01,5.025264746018821,-0.9102730890434648,3.4723438124070958,-4.7414090371497135,1.2591390986425322,1.8418323631533544
2008-08-08,5.1801067651154415,-0.9169352442484392,2.8303340836880113,-5.409905248605464,1.4137261969933883,2.0340086619116016
2008-08-15,5.1252481276048005,-0.8716025284327811,2.797411745292228,-5.424527443267497,1.3345093636771799,1.9710153934905916
2008-08-22,5.145163621098178,-0.8739617674352402,2.9726865316477715,-5.290366742850881,1.645222287859336,2.225029863459358
2008-08-29,4.995129632030341,-0.7472368387543565,3.172993427737977,-5.156633657333912,1.6238938580408362,2.1192533632762105
2008-09-05,5.084948077489911,-0.7715586471468538,2.6303988264614864,-5.72346838703904,1.278917862033271,2.0261587861047543
2008-09-12,5.258753066378018,-0.9035536238234728,2.5273091333556192,-5.760795476082412,1.5544085329626518,2.1466221317188885
2008-09-19,5.467364013104112,-1.165270967611152,2.607964442692937,-5.621614924131402,2.375227905977605,2.6033350398597417
2008-09-26,5.349491349116101,-1.3494795967368811,2.7108795815343734,-5.446511101805218,2.077955970100756,2.3015373205057235
2008-10-03,4.646834106820728,-0.2609049931004237,1.8090119256160495,-5.861469707011062,1.346102143105857,1.108837171768872
2008-10-10,4.659141734265369,-3.2345551746051338,10.304552194530194,-10.358827414305983,0.25,0.5721770300109291
2008-10-17,4.880892436145098,-3.3824064453223617,9.0361815860564,-10.695046900717069,0.3478134122294269,0.7042860026639055
2008-10-24,4.669268685937906,-3.98422965666493,5.8422266794082365,-7.409984036903123,0.25,0.8212964200342717
2008-10-31,4.9694785844335945,-4.95947858442565,6.300639818196016,-8.415478696350746,0.25,0.8892123211764241
2008-11-07,5.104340017122103,-4.017881239582275,1.8617685096813903,-7.348786114412197,0.25,1.1899254239108612
2008-11-14,5.310521593828389,-2.826622803745058,-0.708542429327533,-4.998023567642778,0.9310725301787184,1.7813158103199878
2008-11-21,4.907207322723112,-2.7274256152849596,0.707179865588752,-4.6387024909822925,1.3659612038970004,1.5638628294362644
2008-11-28,4.491837631246174,-2.490206393613467,1.0423672071000474,-4.114591202952242,1.2013278394409996,1.3276120203299122
2008-12-05,0.3395173913526938,1.9403631413820637,8.601094342016527,-1.5910859139335969,12.742162194695199,0.4793377062573563
2008-12-12,0.21873738140924293,2.1261087507649985,9.625155185488792,-1.745542702876208,14.40150218692017,0.4295514919478468
2008-12-19,0.06250836704684508,1.727592316153701,10.492570559610323,-0.8475333614382932,12.158823878793655,0.9082142259482578
2008-12-24,0.08744262249396287,1.6520569040699442,10.488101576401288,-0.7704984533433198,12.145165658529697,0.9088422197338312
2009-01-02,0.10879176275738857,1.6117178439221809,10.426766716980264,-0.9581811790192221,12.040810020698332,0.750535540731481
2009-01-09,0.3407591130865641,1.4357686257895217,10.873715067525646,-2.146736911658771,13.387501042043796,0.6106506743990232
2009-01-16,0.5680307289371569,1.326966625587326,10.51822585805581,-2.6918182808221234,14.184577988217681,0.4973930577901964
2009-01-23,0.651457945330932,0.904920586583939,11.969325043201678,-2.3530456885366333,13.809073403793931,0.5230784771741604
2009-01-30,0.013882266257808144,1.3970484160678296,12.793758693780026,-2.0611889621186745,11.410371254715741,0.5668418761820786
2009-02-06,0.2781448282557395,0.8227442065563371,13.195867557310624,-1.5801107254199025,11.179553975943236,0.6996507900407157
2009-02-13,0.35787107586454897,0.7652581901885257,12.378703903743055,-1.646665844365992,11.310742130208654,0.7161944387325878
2009-02-20,0.4844884284318171,0.6119096771425094,12.411327097325712,-1.5573930828105107,11.693498621220126,0.6808207505363089
2009-02-27,0.01,1.177409088577689,13.108592289842095,-2.1286187678268544,12.427837681253298,0.5083466013515167
2009-03-06,0.01,0.9723572484590997,13.298696605456918,-1.7378015674897178,12.131017265543951,0.560344640748818
2009-03-13,0.3651825159318759,0.9156960073286928,12.66779792657828,-2.518583441443913,12.899080975034227,0.4310700455793008
2009-03-20,0.4481908992452365,0.9142808519055508,12.123030033060846,-3.0153602712291394,13.131495316260805,0.4272571573284377
2009-03-27,0.4049206222984515,0.8085192465487208,12.311517595505775,-2.5183463914666957,12.415005897222853,0.4364801345712901
2009-04-03,0.5535705514268319,0.7205936557184706,12.213240067312546,-2.5613455070629434,12.618113757256205,0.34556026616932034
2009-04-09,0.6179915750473393,0.5166209375406857,12.58799989550879,-2.2204308813672853,12.226041103277266,0.3611666061483536
2009-04-17,0.5756779086594168,0.4593343775368333,12.67889435672782,-1.5521634548717036,12.069116418770134,0.4106453928006927
2009-04-24,0.5004329035725739,0.5245660146221665,12.535957642056024,-1.7063930557255451,12.032473343220046,0.4082095387127664
2009-04-30,0.35667361918893203,0.5633654235995592,12.639160933772665,-1.5339340577562484,11.728053819852994,0.4278016990260304
2009-05-08,0.7212948253886793,0.2402900275784185,12.864047625521085,-2.0382978048122062,11.720780959934563,0.4767126802717304
2009-05-15,0.7306654035695637,0.11867064199736113,12.94272271766935,-1.7861435582313792,11.568448971438574,0.5353317751906403
2009-05-22,0.8965585094312972,0.05779014585651824,12.860941334070379,-1.8659644792509191,11.405975397898764,0.5982024349105317
2009-05-29,3.4443502680566005,-2.5145852568771643,8.055081185179482,-2.1009249578688967,7.879495110139962,0.6633490156139175
2009-06-05,2.6410674675523422,-1.5554234617500935,9.466918643744183,-1.9728259860254944,8.817593102557018,0.4794924792958801
2009-06-12,3.5865338904213826,-2.526974861316058,7.221832081520296,-2.1096576544694075,7.630277203135903,0.4188765544185606
2009-06-19,3.8148072451556017,-2.8124242320856148,7.084665145271508,-2.1491906444032454,7.931127997039119,0.5008590702578445
2009-06-26,3.676330123320738,-2.9688355502715145,7.370476041587878,-1.6165340071949232,7.929905925897992,0.6062787976435814
2009-07-03,2.7164762210462667,-2.0363217159399607,9.231509404011163,-1.6855587726488288,8.861195357111908,0.6051663321938808
2009-07-10,2.6963645041028785,-2.1259588458910827,9.187623923501445,-1.4365352559354143,8.887992732471979,0.5388060152305586
2009-07-17,1.5642805029479725,-0.9509121923666222,11.579332949150198,-1.6443185246601235,9.943803738234283,0.40247148610729205
2009-07-24,1.7282367286899583,-0.9255001095681028,11.046571081678543,-2.131383309905312,10.381536598194213,0.3462981625665522
2009-07-31,1.6311715223940486,-0.6807220031096561,10.25038028272381,-2.5745919534047443,10.661664723076562,0.33736863595212074
2009-08-07,1.7802096633254954,-0.4080134596851029,9.470948468281314,-3.7875796415206837,10.787561104142478,0.26348482241733834
2009-08-14,3.960504050786416,-3.2454640792381366,5.192470970924881,-1.947338195220485,6.772140091525892,0.3207519401487277
2009-08-21,3.4583860188219644,-2.398213622191837,5.945837467782352,-2.9254496860576054,8.121483487505603,0.2987967012572752
2009-08-28,3.521126405264892,-2.5745693716339804,6.04813126750716,-2.6877184017772806,8.172130830260413,0.30049338435334905
2009-09-04,3.433430228833558,-2.744037076834662,6.686973547616218,-2.0621139631960848,7.9354300327723095,0.3781781271170711
2009-09-11,3.4980181285691936,-2.928455730022825,6.94604329576763,-1.7266447322836933,8.04790671861443,0.45738042599636597
2009-09-18,3.582766870484382,-2.8593723603904837,6.75083328629845,-1.9757615224916107,8.162530271437827,0.3899743251217225
2009-09-25,3.438206229261764,-2.849488460546112,6.814787560747483,-1.6387554977316698,8.070429002657391,0.4167103846168503
2009-10-02,1.835452747210312,-1.1915565490153628,9.955924541147448,-1.6513254939076676,10.241129855432195,0.386776700383224
2009-10-09,1.851065056922701,-1.1343331644203958,9.878077596715254,-1.4817107472649962,10.279790320890116,0.2940648895096815
2009-10-16,1.9818863578161787,-1.2222929418171995,9.905814327549171,-1.6280383165762269,10.209842399130867,0.29058790528449346
2009-10-23,2.1025362362868907,-1.3347423211798264,9.912855142805553,-1.6755805929982257,10.508457825670268,0.27197950016885136
2009-10-30,2.029546436904663,-1.2426091307502372,9.694411274343473,-1.7664837070611346,10.53697783015248,0.3218292022175949
2009-11-06,2.1887883080310218,-1.4264977007947075,9.82041777310421,-1.8334798246609296,10.40619912993711,0.3203701678569052
2009-11-13,2.122770832684479,-1.5312693469045775,9.930154532136386,-1.3384554885220694,10.114757493295148,0.4023746649953166
2009-11-20,2.067434391614128,-1.443258337327031,9.706610240110383,-1.3431229682879793,9.89962760595413,0.3812275222313177
2009-11-27,2.199090635692044,-1.7518612788172,9.66129924112989,-0.7190579076742687,10.080992280306173,0.3654128186286712
2009-12-04,2.215597989597728,-1.577344233239704,9.4196159597115,-1.4380993817647845,10.234399138315547,0.25
2009-12-11,2.237791891120562,-1.8176074531678277,9.722720386332623,-0.6907932245406397,10.00487261578315,0.25
2009-12-18,2.118247241096328,-1.8012060083428905,9.677955165885903,-0.5114424409910212,9.653759777482463,0.5170332315725205
2009-12-24,3.3829760481500006,-3.097685299947226,7.40315739288366,-0.5628653403920761,7.960856425759474,0.8172884049979405
2009-12-31,3.4603685372567994,-3.1857074748500858,7.38625290715345,-0.3120624323179293,7.8213709467447945,0.4746686715781772
2010-01-08,3.4493269468633914,-3.107203226630552,7.178009446770266,-0.7883048426086658,7.850106119181264,0.3331003750101644
2010-01-15,2.0162696085361893,-1.6461806231638698,10.215042639357751,-0.9986683479532726,9.792164134546416,0.3658968535715949
2010-01-22,0.33595417496553803,-0.13449813094932248,13.643491073652148,-0.3951620778546283,11.325577222142654,0.3604222926779508
2010-01-29,0.1708517107320004,-0.02433506761511005,13.82699466243999,-0.0921453161575122,10.998344380461814,0.3421664038208768
2010-02-05,0.2296595000126243,0.2619971618752482,12.960606340611784,-1.2124109778675578,11.98240608900564,0.32422041308881044
2010-02-12,0.23087495071317796,0.13766309052970174,13.334225123065467,-0.9352543862022628,11.730956381294893,0.4321483352764157
2010-02-19,0.2607682517464453,-0.01140988533360792,13.660192079133802,-0.5670966108156154,11.3772585279966,0.5595506237485444
2010-02-26,0.2385217425458775,0.04104245530277861,13.224638582975226,-0.9904539997917028,11.421705658931195,0.8022529394536868
2010-03-05,0.34198578923236306,-0.1155659060582245,13.297195097720687,-0.6870420743926604,11.3328050838665,0.7849754057324921
2010-03-12,0.4029771164515996,-0.19633670400446526,13.229797569824765,-0.4520241747972636,11.293310559632248,0.7085647149777218
2010-03-19,0.4732829803466456,-0.23255368559197645,12.952262420103471,-0.6428132456666452,11.393074560481924,0.8760795690186903
2010-03-26,0.4591972120073241,-0.20874843223041029,12.918756393734215,-0.7629838711204612,11.01763622323367,0.8731688086878214
2010-04-01,0.4343321291723409,-0.13240209214849413,12.653475698958289,-0.9659321946699296,10.820019681167144,1.1103640709132867
2010-04-09,3.3082839548244225,-3.0597381769523158,7.185535674595187,-1.6405455386250754,6.762593427083137,1.8717200481817504
2010-04-16,3.5234409868993883,-3.2441558720975685,6.7086989555902425,-2.030601874593021,6.528672633749068,1.8593329954795037
2010-04-23,3.0280818449757065,-2.8260776090700066,8.856207514005689,-2.7956747858210176,6.710350540639298,2.9601611941485717
2010-04-30,2.837891187440988,-2.5988429767710373,8.79265902399775,-2.889868190485523,6.660522575274677,2.690395546644789
2010-05-07,3.7230385464424582,-3.4583836610975287,10.785325749551918,-8.896309044303294,4.547202322979103,2.9024185434870926
2010-05-14,4.161108291900513,-3.9192169597375375,10.07027590987543,-9.499552365600264,4.0213362492935305,2.832189194356977
2010-05-21,3.3840123754928246,-3.2158032972745403,11.778458700096571,-8.33072205513046,5.52503885354994,3.880888726103091
2010-05-28,3.7575897530996634,-3.5273582080866825,9.293260517960114,-9.43133002393346,3.5716448296792094,2.429403921483978
2010-06-04,3.5496460679269,-3.33753170888187,9.820357854801996,-9.011743130487158,3.9411132367260495,2.5291373956183065
2010-06-11,3.5032691997325407,-3.2546996640524224,9.746265150523296,-9.102291651866102,3.886233457517872,2.4299193478010346
2010-06-18,3.628349106152116,-3.3983931733117494,9.854613173622258,-8.991703579218246,3.861897792329092,2.521869717557633
2010-06-25,3.3586501664453494,-3.0861466440303302,10.397987763561645,-8.593101601876201,4.411110759680968,2.7830344782464724
