,3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,12Y,14Y,16Y,18Y,20Y,22Y,24Y,26Y,28Y,30Y
2005-01-07,2.048016052613096,2.0927201403326943,2.1878893459348916,2.3901589324803005,2.5936475974695927,2.787782278633791,2.967263404548912,3.1299851042222047,3.2757090458881564,3.4052297079634903,3.519858070945995,3.621109980840599,3.7895653371497295,3.921729422216136,4.026566830898443,4.110870225486122,4.17965280016064,4.236581384448623,4.28434032793879,4.324907968652664,4.35975722149964,4.389998027020299
2005-01-14,2.056922939133829,2.097315924658196,2.1858289460571045,2.379950751064485,2.57880454898708,2.7695570361670123,2.9458573099753065,3.1051903749918184,3.2472293076994885,3.3728233213286583,3.4833879825901417,3.580547545987392,3.7410788971421467,3.866025029700941,3.9645305369667914,4.043388539781134,4.107527421233279,4.160500829763007,4.204880391486023,4.24254428669741,4.274881249281919,4.302932445805394
2005-01-21,2.060204090298495,2.1020044715902086,2.193424903999484,2.39287422223298,2.595576619115157,2.788441170220457,2.965277976280704,3.1238869933163174,3.2642786715711285,3.3876033820150866,3.495521292057663,3.5898432186554503,3.7446260234012936,3.864195920949276,3.957937687343748,4.0326823302350645,4.093307195223299,4.143284838288307,4.185103234406471,4.220565454088786,4.2509968694574995,4.277386797464135
2005-01-28,2.0504298045293905,2.091896304599881,2.1827716696974493,2.3811468547973917,2.5823453209022884,2.7731383400638525,2.9474165659109333,3.1031326019917804,3.2404527811340382,3.3606585198594265,3.4655085246362347,3.5568813254739826,3.7062712301743734,3.8212064635394607,3.9110437870972254,3.9825218418724537,4.040411640269756,4.0880873446834665,4.12795373831082,4.1617465316262106,4.190737663968685,4.21587440334902
2005-02-04,2.055050609017558,2.0991261271117048,2.193969178919903,2.3956471444087795,2.595020819865528,2.7802573858697537,2.946518714265554,3.092784119810112,3.2199887307023327,3.3299562067238715,3.4248061106003997,3.5066409970649683,3.6387747615933312,3.739049605931057,3.816635877351476,3.8779195498888392,3.92730357900884,3.967836399905408,4.001654216853808,4.030278570460556,4.054813138459858,4.076073588616667
2005-02-11,2.0517787772029488,2.0917079970023726,2.1790555385817227,2.368921669480821,2.5603242312443406,2.74070137150124,2.9044518640374526,3.049885543852635,3.1774004790118595,3.2884133091185173,3.3847478676477043,3.4682993951284145,3.6040497801512488,3.707738683929146,3.7883254503653294,3.852167557906645,3.903710184514445,3.946063659279668,3.9814247750956335,4.011367236268068,4.037037223284363,4.059284201433222
2005-02-18,2.033626365439401,2.0983828393657924,2.226838179390076,2.473371809622753,2.699083161852104,2.900435200733952,3.077197327430065,3.2308659433501887,3.3637261585570735,3.4783118765890317,3.577110110341323,3.662412341985605,3.800391904572752,3.9053498744568302,3.9866787659307095,4.050949658745239,4.102728648415543,4.145200324479595,4.180608451379406,4.2105564116710665,4.236208844674309,4.258426437735972
2005-02-25,2.0549819589092597,2.1193943412234533,2.248903380348453,2.501777672364917,2.736092523323257,2.9460904317915224,3.130556630212955,3.290656867993252,3.4286701419866534,3.5472680197937696,3.649123467962904,3.7367148289222785,3.877608480517485,3.9840598076180185,4.0660934081553615,4.130647298139592,4.182491803852273,4.224922065837911,4.260240368613653,4.290080354777172,4.315621813900853,4.337732615086604
2005-03-04,2.0462717894096967,2.095362228334572,2.2023629404508287,2.433136931145475,2.663354753206353,2.8781293562534294,3.0712603877032927,3.2412754909785813,3.3891259672419043,3.516872720672791,3.6269593223092538,3.7218286922961368,3.874680053761127,3.9902758712597537,4.0793742572693645,4.149478197311046,4.205763195456625,4.251809980391404,4.2901227964351865,4.322479734228328,4.3501653693478834,4.374124725867964
2005-03-11,2.049091799383401,2.095334758856295,2.2000692088839,2.4349554663312465,2.6746370131165134,2.9002052265071847,3.1036332332778995,3.282740245781006,3.4383116441180985,3.5724845795348728,3.687869601076968,3.7870949352800896,3.9464948766455454,4.0666118175371535,4.158915825501107,4.2313595568524685,4.289401941683631,4.336805003929875,4.3761913196757245,4.4094178227866445,4.437822649570632,4.462387878178278
2005-03-18,2.0548393325847485,2.118658065697388,2.2462260140597365,2.494143443311308,2.7241790350023534,2.931608430327922,3.115343526466108,3.276286006166199,3.4163270000321946,3.537754589940675,3.642915938018741,3.734036090655565,3.8819776771233294,3.994843385889824,4.082372985189108,4.151501672424044,4.2071119878754235,4.252640912164773,4.290524472319476,4.3225088494970665,4.34986340827526,4.373525332330499
2005-03-24,2.073449370115199,2.144396182761846,2.281291846578493,2.5342146897452262,2.7590823262604918,2.9570676514939462,3.1302752751220857,3.281215351765135,3.4124849459241444,3.526584365458848,3.625819845839687,3.7122602650459866,3.8538003722280254,3.9630138396296086,4.048551727467482,4.116643368622031,4.171746158924972,4.2170523739499375,4.254861597385809,4.2868458225435475,4.314234994134199,4.337945865580134
2005-04-01,2.0438680451228235,2.097232499376488,2.205220080364364,2.420002662425492,2.6251682172440787,2.8152790037396738,2.9880396822150943,3.143048689739619,3.28099125591645,3.4031258864041614,3.5109644685173174,3.6060789780102303,3.7641073906442672,3.887904731794296,3.9859387105103448,4.064608369256511,4.12864528473599,4.18151963204386,4.225776679373697,4.263293328408212,4.295465802557963,4.323344126211079
2005-04-08,2.048984019283855,2.091532738008256,2.183651368255669,2.3832437110822164,2.586507894557485,2.7813490951857105,2.961669120726268,3.1249798241713105,3.2708932997554343,3.400178733054456,3.5141832518868337,3.6144847966676568,3.7803316906492617,3.9093411085039014,4.010832643990709,4.0918244420752075,4.157458685655441,4.211466698967665,4.2565569568753885,4.294708056094676,4.327380021932069,4.355663466731225
