,3M,6M,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y,12Y,14Y,16Y,18Y,20Y,22Y,24Y,26Y,28Y,30Y
2005-01-31,2.0530208985169134,2.0958315633697153,2.1886221358808124,2.3886389029077506,2.5897523852017224,2.7796133081530403,2.9526002998885037,3.1069277417681516,3.2428950107806025,3.361844791210661,3.465558195627873,3.5559160475223215,3.7036077027095584,3.8172083568581328,3.9059861911660025,3.976610556863168,4.033801751977304,4.080897359479156,4.120275629873893,4.1536527711352145,4.18228616568129,4.207112050477956
2005-02-28,2.051295750985695,2.1141471850899123,2.2407716045821555,2.4887992211389123,2.719379733699263,2.9265705402765536,3.1089679705259656,3.2675693738478127,3.404513897633876,3.5223619314614405,3.6237006357186208,3.7109435345493904,3.851465271594143,3.9577884958226313,4.0398082658102075,4.104397676265685,4.1562956764892425,4.198782943097632,4.234155591250832,4.264045031721009,4.289630605783627,4.311780478626207
2005-03-31,2.049133251708181,2.112074849724676,2.2358426153531443,2.4715616277925716,2.6876842211231904,2.8823238435701053,3.05555195915336,3.2085368507963,3.3429980736885785,3.460869292590224,3.564097288839589,3.654528778532912,3.8035779178935893,3.9193565623517985,4.010464381526397,4.083231156398533,4.142254365339464,4.190862042304885,4.231470695081751,4.265847975839623,4.295300252090806,4.320804730554023
2005-04-29,2.0248352645211734,2.0384877828050643,2.0883938647433147,2.2454726759806487,2.4365386972139413,2.632045460507166,2.8172694910342058,2.985778397394054,3.1356348852809286,3.267218062322064,3.381994922968668,3.481845531100132,3.644400243200351,3.768581415384768,3.8649248976434993,3.9410276959956985,4.002251043580783,4.052369421945373,4.094059287072515,4.129241518503803,4.159314848944049,4.185313743924418
2005-05-31,2.0078293976406982,2.01405350725178,2.0465566690856143,2.166920221387585,2.3268849536813825,2.4999700745423965,2.67087495742198,2.8313377474310357,2.977442570558708,3.107883506819558,3.222857673092744,3.3233696972140523,3.4866652308530584,3.6095009818628507,3.7023159216131765,3.773273964155267,3.8283991875702417,3.872013399354684,3.907179292035845,3.9360614475622975,3.960195353382535,3.980679169910711
2005-06-30,2.0375830150937206,1.9899675581082263,1.948900340997727,2.0087405216264917,2.164064350379432,2.350642728737549,2.536770588593567,2.7082356746102394,2.8599537694577077,2.9913772696354948,3.1040238668967537,3.2001847121556577,3.3525623987945177,3.465274117319161,3.5505866280739298,3.6168283855070538,3.6695401415480697,3.712421527818511,3.7479812734762112,3.7779568367257697,3.8035798623728247,3.8257440916412855
2005-07-29,2.0654157232648016,2.0662998781796653,2.0898865192449163,2.196330141012986,2.3441703877423894,2.5052126081248725,2.6638547386771383,2.8121101716100805,2.94649240845178,3.0660855995606298,3.171366051234278,3.2634958428830183,3.4140878514005086,3.5291878634209515,3.61825659871693,3.688380221226773,3.7446359647126717,3.790605083817839,3.828812984130904,3.8610561406434827,3.8886304797745184,3.912486625224992
2005-08-31,2.059647353380694,2.064267789881952,2.08902086140388,2.182163966277984,2.3078214340005108,2.4457385976105925,2.5838828599820967,2.715498131662881,2.837156168084784,2.947477799679881,3.0463022853343147,3.1341548088601727,3.280590738223328,3.3948393848377885,3.48447572404822,3.5556264744734083,3.612937212284229,3.659827877485884,3.698787599130088,3.731626884240697,3.7596707859652594,3.7838993110573855
2005-09-30,2.0551121299579647,2.096257522732539,2.17670805387954,2.3295126534786603,2.4707162353758574,2.600025983231652,2.717672482784031,2.8242101643393767,2.9203785055217053,3.0070070758564897,3.084952001628518,3.155054763940739,3.274884478582955,3.372212757298969,3.45175893444852,3.517294547554884,3.5717785550410586,3.617509557959996,3.656265669212949,3.689422038830615,3.7180449617547184,3.7429651361609135
2005-10-31,2.112171664099081,2.2369350263533394,2.4062916587539513,2.590394882861841,2.7129612875792937,2.828318342617922,2.9434585983462713,3.0545906660014226,3.157662943072148,3.2504903500304576,3.332538559179692,3.4042957876968587,3.5210739615665765,3.609794957701861,3.678260465362147,3.732198395217819,3.7755915271519136,3.811180242014596,3.840867295771357,3.8659974870307248,3.8875412559373896,3.9062137722484582
2005-11-30,2.3321551405327874,2.453425236508728,2.610056709962101,2.7647747297680527,2.8634318022417347,2.9602136049842214,3.0597339470056517,3.1567536692552287,3.246676620502193,3.3272259725801416,3.3979210729664047,3.459306259290632,3.5582898911899763,3.6327886438252874,3.6899444317534886,3.734824814196457,3.770869241784848,3.800405941179897,3.825034762521661,3.845879368737733,3.8637477381004457,3.8792341632410383
